"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"29/08/2016","12:30","Silver Chimes","Chepstow","5","17/2","8.50","11.50","11.00","-4.35","1000.00","8595.65","6.00","6.00","8.00","4.50","Turf"
"29/08/2016","12:30","Mia Cara","Chepstow","2","3/1","3.00","4.98","1.90","-61.85","1000.00","19980.32","2.88","3.00","2.75","2.27","Turf"
"29/08/2016","14:20","John Monash","Cartmel","1","9/4","2.25","3.31","1.01","-69.49","6.00","81.27","2.63","2.50","2.63","1.41","Hurdle"
"29/08/2016","14:20","Bellaney Knight","Cartmel","3","4/6","0.67","1.74","1.64","-5.75","1000.00","57371.26","1.83","2.00","2.00","1.18","Hurdle"
"29/08/2016","14:20","Mondlicht","Cartmel","2","9/1","9.00","13.00","1.30","-90.00","1000.00","7592.31","13.00","11.00","10.00","3.83","Hurdle"
"29/08/2016","15:00","Shumaker","Downpatrick","5","11/1","11.00","19.34","11.50","-40.54","1000.00","5070.63","8.00","9.00","12.00","6.40","Hurdle"
"29/08/2016","15:00","Mountain Kingdom","Downpatrick","1","7/4","1.75","2.99","1.01","-66.22","5.40","80.60","3.00","2.20","2.38","1.55","Hurdle"
"29/08/2016","15:30","Endeavor","Cartmel","1","4/1","4.00","5.36","1.01","-81.16","8.00","49.25","6.00","7.00","7.50","2.64","Chase"
"29/08/2016","15:45","Rockliffe","Chepstow","2","9/4","2.25","3.55","1.18","-66.76","1000.00","28069.01","3.50","4.00","3.75","2.00","Turf"
"29/08/2016","15:50","Goodwood Zodiac","Epsom","1","5/2","2.50","4.02","1.01","-74.88","7.80","94.03","13.00","11.00","9.00","1.89","Turf"
"29/08/2016","15:50","What About Carlo","Epsom","3","7/2","3.50","5.68","3.80","-33.10","1000.00","17505.63","5.50","6.50","6.00","2.32","Turf"
"29/08/2016","17:05","Mujaamil","Ripon","1","2/5","0.40","1.41","1.01","-28.37","3.80","169.50","1.33","1.44","1.40","1.06","Turf"
"29/08/2016","17:05","Euro Mac","Ripon","2","18/1","18.00","49.45","4.00","-91.91","1000.00","1922.24","17.00","17.00","26.00","5.43","Turf"
"29/08/2016","19:00","Simenon","Roscommon","4","2/1","2.00","3.68","2.80","-23.91","1000.00","27073.91","2.50","2.63","2.50","1.76","Hurdle"
"29/08/2016","19:00","Snow Falcon","Roscommon","1","7/4","1.75","2.92","1.01","-65.41","3.70","26.71","3.00","2.63","2.63","1.59","Hurdle"
"30/08/2016","14:35","Star Of The East","Epsom","1","11/4","2.75","4.34","1.01","-76.73","7.20","65.90","4.00","5.00","5.00","2.14","Turf"
"30/08/2016","14:50","Thankyou Stars","Hamilton","2","1/16","0.06","1.08","1.02","-5.56","1000.00","92492.59","1.25","1.17","1.17","1.01","Turf"
"30/08/2016","14:50","Mystical King","Hamilton","3","40/1","40.00","179.80","7.60","-95.77","1000.00","456.17","21.00","51.00","41.00","6.94","Turf"
"30/08/2016","15:00","Seven Heavens","Goodwood","1","1/10","0.10","1.11","1.01","-9.01","1.31","18.02","1.20","1.14","1.14","1.02","Turf"
"30/08/2016","15:00","Shabeeh","Goodwood","2","7/1","7.00","10.00","3.55","-64.50","1000.00","9900.00","5.00","6.00","6.50","1.06","Turf"
"30/08/2016","16:10","Oriental Fox","Goodwood","2","7/2","3.50","4.90","1.50","-69.39","1000.00","20308.16","5.00","6.00","5.50","2.26","Turf"
"30/08/2016","16:20","Fandango","Epsom","1","6/4","1.50","2.63","1.01","-61.60","3.60","36.88","3.75","4.00","3.25","1.37","Turf"
"30/08/2016","16:20","Alsacienne","Epsom","2","Evens","1.00","2.12","1.16","-45.28","1000.00","47069.81","2.00","2.25","1.91","1.33","Turf"
"30/08/2016","16:25","Adam du Breteau","Worcester","3","100/30","3.33","4.96","4.30","-13.31","300.00","5948.39","3.50","3.25","4.33","2.48","Chase"
"30/08/2016","16:25","Play The Ace","Worcester","4","9/4","2.25","3.31","2.02","-38.97","1000.00","30111.48","4.00","3.25","2.75","1.92","Chase"
"30/08/2016","16:35","El Beau","Hamilton","1","11/2","5.50","6.70","1.01","-84.93","7.80","16.42","9.00","8.00","5.50","2.62","Turf"
"30/08/2016","16:35","Calliope","Hamilton","3","6/4","1.50","2.59","2.12","-18.15","900.00","34649.03","2.75","2.88","3.00","1.57","Turf"
"30/08/2016","16:45","Pour La Victoire","Goodwood","5","4/1","4.00","5.40","4.20","-22.22","1000.00","18418.52","4.50","4.50","4.50","2.76","Turf"
"30/08/2016","16:45","Yeeoow","Goodwood","1","4/1","4.00","5.20","1.01","-80.58","5.40","3.85","4.33","5.00","5.00","2.60","Turf"
"30/08/2016","17:20","Hard Toffee","Goodwood","1","15/8","1.88","3.00","1.01","-66.33","4.00","33.33","4.50","5.00","4.33","1.71","Turf"
"30/08/2016","18:15","Silva Eclipse","Ripon","1","6/5","1.20","2.24","1.01","-54.91","4.80","114.29","2.63","2.88","2.75","1.58","Turf"
"30/08/2016","18:15","Itlaaq","Ripon","4","12/1","12.00","18.50","4.50","-75.68","1000.00","5305.41","4.50","5.00","6.50","6.20","Turf"
"30/08/2016","18:30","Eardisland","Worcester","1","5/2","2.50","3.75","1.01","-73.07","6.20","65.33","4.00","3.50","3.25","1.97","Hurdle"
"30/08/2016","18:30","Double Accord","Worcester","2","3/1","3.00","4.10","2.88","-29.76","1000.00","24290.24","3.50","3.00","3.25","2.24","Hurdle"
"30/08/2016","19:00","My Mo","Worcester","2","3/1","3.00","4.15","3.90","-6.02","1000.00","23996.39","5.00","5.00","5.50","2.24","Hurdle"
"30/08/2016","19:00","Moonday Sun","Worcester","1","13/8","1.63","2.86","1.01","-64.69","5.90","106.29","4.00","3.25","2.88","1.71","Hurdle"
"30/08/2016","19:15","Tanaasub","Ripon","5","9/4","2.25","3.55","2.50","-29.58","1000.00","28069.01","2.75","2.75","3.00","2.04","Turf"
"30/08/2016","19:45","Warp Factor","Ripon","1","7/4","1.75","2.75","1.01","-63.27","9.00","227.27","2.38","2.63","2.63","1.42","Turf"
"30/08/2016","19:45","Confident Kid","Ripon","3","5/4","1.25","2.68","2.66","-0.75","290.00","10720.90","2.50","2.50","2.50","1.47","Turf"
"31/08/2016","13:50","Mr Moss","Southwell","2","3/1","3.00","4.60","1.35","-70.65","1000.00","21639.13","6.50","5.50","4.50","2.40","Chase"
"31/08/2016","14:10","Skylark Lady","Lingfield","1","2/7","0.28","1.31","1.01","-22.90","1.70","29.77","1.73","1.33","1.33","1.08","Turf"
"31/08/2016","14:10","Dancing Rainbow","Lingfield","2","5/1","5.00","7.43","2.80","-62.31","450.00","5956.53","4.50","6.00","7.00","1.92","Turf"
"31/08/2016","14:20","The Tourard Man","Southwell","1","8/13","0.61","1.69","1.01","-40.24","2.46","45.56","1.73","1.61","1.67","1.08","Chase"
"31/08/2016","14:20","The Jugopolist","Southwell","2","125/1","125.00","169.72","90.00","-46.97","1000.00","489.21","26.00","101.00","101.00","10.00","Chase"
"31/08/2016","14:40","Torquay","Lingfield","2","11/4","2.75","4.17","2.12","-49.16","1000.00","23880.82","2.63","3.50","4.00","1.46","Turf"
"31/08/2016","14:40","Reconcilliation","Lingfield","1","4/7","0.57","1.59","1.01","-36.48","2.00","25.79","2.10","1.57","1.57","1.13","Turf"
"31/08/2016","15:00","Lapilli","Bath","1","8/15","0.53","1.60","1.01","-36.88","1.98","23.75","1.57","1.44","1.44","1.18","Turf"
"31/08/2016","15:00","Nora Batt","Bath","5","15/2","7.50","9.60","9.40","-2.08","1000.00","10316.67","6.00","7.50","7.50","3.05","Turf"
"31/08/2016","15:10","Wapping","Lingfield","2","15/8","1.88","3.18","2.24","-29.56","1000.00","31346.54","5.00","3.75","3.00","1.30","Turf"
"31/08/2016","15:20","Newton Geronimo","Southwell","5","4/1","4.00","5.77","3.05","-47.14","1000.00","17231.02","5.00","4.00","3.75","3.01","Hurdle"
"31/08/2016","15:30","Zaakhir","Bath","4","15/8","1.88","2.87","2.10","-26.83","1000.00","34743.21","4.00","3.50","3.00","1.68","Turf"
"31/08/2016","16:20","Sand Blast","Southwell","3","9/4","2.25","3.89","2.84","-26.99","1000.00","25606.94","2.63","2.75","2.75","1.74","Hurdle"
"31/08/2016","16:20","Carrigkerry","Southwell","2","15/8","1.88","2.98","2.72","-8.72","1000.00","33457.05","2.38","2.75","3.00","1.53","Hurdle"
"31/08/2016","17:05","Where's Cherry","Newton Abbot","2","5/1","5.00","6.52","3.95","-39.42","1000.00","15237.42","4.50","5.50","6.00","2.76","Hurdle"
"31/08/2016","17:20","Luna Mare","Carlisle","1","6/4","1.50","2.62","1.01","-61.45","4.20","60.31","2.50","2.25","2.10","0.00","Turf"
"31/08/2016","17:20","Golden Reign","Carlisle","2","1/2","0.50","1.62","1.05","-35.19","1000.00","61628.40","1.57","1.67","1.80","0.00","Turf"
"31/08/2016","17:50","Society Red","Carlisle","2","6/5","1.20","2.32","2.02","-12.93","310.00","13262.07","1.67","1.67","2.00","1.30","Turf"
"31/08/2016","17:50","Mister Belvedere","Carlisle","1","5/4","1.25","2.37","1.01","-57.38","2.48","4.64","2.63","3.00","2.38","1.33","Turf"
"31/08/2016","17:50","Greengairs","Carlisle","4","12/1","12.00","16.72","15.50","-7.30","900.00","5282.78","17.00","15.00","21.00","5.20","Turf"
"31/08/2016","18:40","Keltus","Newton Abbot","3","7/4","1.75","2.83","1.99","-29.68","1000.00","35235.69","2.75","2.10","2.10","1.56","Chase"
"01/09/2016","13:40","Salouen","Salisbury","1","11/10","1.10","2.32","1.01","-56.47","4.00","72.41","2.38","2.38","2.38","1.39","Turf"
"01/09/2016","14:50","Lucy Mc","Sedgefield","1","7/4","1.75","2.89","1.01","-65.05","17.00","488.24","2.63","2.63","2.63","1.37","Hurdle"
"01/09/2016","14:50","For Goodness Sake","Sedgefield","2","4/6","0.67","1.79","1.10","-38.55","1000.00","55765.92","1.91","1.67","1.73","1.14","Hurdle"
"01/09/2016","15:20","Anti Cool","Sedgefield","1","Evens","1.00","2.15","1.01","-53.02","2.36","9.77","2.00","2.00","2.25","1.37","Chase"
"01/09/2016","15:50","Jacks Last Hope","Sedgefield","3","15/8","1.88","3.05","3.00","-1.64","1000.00","32686.89","3.00","3.00","3.75","1.61","Hurdle"
"01/09/2016","16:20","The Backup Plan","Sedgefield","3","8/11","0.73","1.82","1.69","-7.14","1000.00","54845.05","0.00","0.00","0.00","1.18","Chase"
"01/09/2016","16:20","Degooch","Sedgefield","1","2/1","2.00","3.25","1.01","-68.92","3.50","7.69","3.25","2.75","3.00","1.41","Chase"
"01/09/2016","17:20","Our Reward","Sedgefield","1","1/2","0.50","1.51","1.01","-33.11","1.57","3.97","3.75","3.50","1.73","1.05","Hurdle"
"01/09/2016","17:20","Crakehall Lad","Sedgefield","2","2/1","2.00","3.81","3.45","-9.45","900.00","23522.05","5.00","6.50","2.88","1.15","Hurdle"
"02/09/2016","14:10","Mary Anne Evans","Haydock","1","3/1","3.00","5.08","1.01","-80.12","7.20","41.73","2.75","3.50","3.50","1.77","Turf"
"02/09/2016","15:10","Countermeasure","Ascot","1","1/9","0.11","1.13","1.01","-10.62","1.13","0.00","1.08","1.13","1.14","1.07","Turf"
"02/09/2016","16:50","Equity","Musselburgh","2","3/1","3.00","4.40","1.16","-73.64","1000.00","22627.27","4.00","3.75","3.00","1.60","Turf"
"02/09/2016","16:50","Under Control","Musselburgh","1","4/6","0.67","1.83","1.01","-44.81","7.60","315.30","2.00","2.00","2.10","1.28","Turf"
"02/09/2016","17:20","Bunce","Musselburgh","6","18/1","18.00","22.98","19.00","-17.32","1000.00","4251.61","13.00","15.00","21.00","8.00","Turf"
"02/09/2016","17:20","Master Bond","Musselburgh","4","5/2","2.50","3.41","3.15","-7.62","1000.00","29225.51","3.00","3.00","4.33","1.79","Turf"
"02/09/2016","17:50","Ryan The Giant","Musselburgh","2","5/2","2.50","4.20","2.98","-29.05","1000.00","23709.52","3.00","3.25","3.75","1.66","Turf"
"02/09/2016","18:50","Hawatif","Musselburgh","3","9/4","2.25","3.11","2.00","-35.69","1000.00","32054.34","3.25","3.25","3.50","1.99","Turf"
"02/09/2016","19:20","Neuf Des Coeurs","Musselburgh","2","15/8","1.88","3.29","2.80","-14.89","1000.00","30295.14","4.00","3.75","3.50","1.79","Turf"
"02/09/2016","19:20","Wor Lass","Musselburgh","1","5/2","2.50","3.43","1.01","-70.55","4.00","16.62","2.50","2.50","2.38","1.94","Turf"
"03/09/2016","13:55","Rock Of Leon","Stratford","5","3/1","3.00","4.88","3.50","-28.28","1000.00","20391.80","4.00","3.50","3.75","2.62","Hurdle"
"03/09/2016","14:30","Theatre Flame","Stratford","2","11/10","1.10","2.06","1.58","-23.30","900.00","43589.32","2.50","2.25","2.20","1.15","Chase"
"03/09/2016","14:30","Pass The Time","Stratford","1","4/5","0.80","1.99","1.01","-49.25","2.70","35.68","1.57","1.67","1.67","1.15","Chase"
"03/09/2016","15:05","Rossetti","Stratford","3","11/8","1.38","2.43","2.10","-13.58","1000.00","41052.26","3.50","3.00","2.88","1.47","Hurdle"
"03/09/2016","15:05","Sharp Rise","Stratford","1","5/1","5.00","6.24","1.01","-83.81","6.40","2.56","3.75","3.75","4.33","3.00","Hurdle"
"03/09/2016","15:35","Set List","Stratford","FE","5/2","2.50","4.30","3.85","-10.47","1000.00","23155.81","5.50","5.00","4.50","2.26","Chase"
"03/09/2016","15:35","Gowanauthat","Stratford","1","5/1","5.00","6.88","1.01","-85.32","9.60","39.53","4.50","3.50","3.75","3.30","Chase"
"03/09/2016","15:50","Callender","Navan","1","11/4","2.75","4.00","1.01","-74.75","5.50","37.50","3.00","3.25","2.75","2.31","Turf"
"03/09/2016","16:35","Modeligo","Stratford","5","7/2","3.50","5.02","2.12","-57.77","1000.00","19820.32","4.33","4.00","6.00","1.76","Chase"
"04/09/2016","14:20","Kayf Willow","Fontwell","4","6/4","1.50","2.70","1.92","-28.89","1000.00","36937.04","3.50","3.00","2.75","1.60","Hurdle"
"04/09/2016","14:20","Kentford Heiress","Fontwell","1","5/2","2.50","3.60","1.01","-71.94","4.90","36.11","3.25","3.00","3.50","1.84","Hurdle"
"04/09/2016","14:50","Diable De Sivola","Fontwell","2","4/5","0.80","1.87","1.60","-14.44","1000.00","53375.94","2.20","1.83","1.83","1.26","Hurdle"
"04/09/2016","14:50","Nachi Falls","Fontwell","1","11/4","2.75","3.93","1.01","-74.30","4.50","14.50","3.75","3.75","3.50","1.61","Hurdle"
"04/09/2016","16:50","Walter White","Fontwell","FE","9/4","2.25","3.40","3.00","-11.76","1000.00","29311.76","4.50","4.33","4.33","1.81","Chase"
"05/09/2016","14:00","Symposium","Brighton","1","11/4","2.75","4.48","1.01","-77.46","11.50","156.70","10.00","6.50","6.50","1.54","Turf"
"05/09/2016","14:30","Endeavour","Brighton","3","3/1","3.00","4.90","4.70","-4.08","1000.00","20308.16","2.75","3.00","3.00","1.91","Turf"
"05/09/2016","14:30","Colibri","Brighton","1","8/11","0.73","1.81","1.01","-44.20","1.83","1.10","2.38","1.91","1.91","1.26","Turf"
"05/09/2016","15:00","With Approval","Brighton","6","6/1","6.00","9.40","6.00","-36.17","1000.00","10538.30","5.50","7.00","7.00","4.10","Turf"
"05/09/2016","15:10","G'day Aussie","Perth","2","7/2","3.50","4.60","1.90","-58.70","1000.00","21639.13","6.00","8.00","8.00","1.66","Hurdle"
"05/09/2016","15:10","Stone Quercus","Perth","1","3/1","3.00","4.39","1.01","-76.99","5.00","13.90","5.50","4.50","4.50","1.71","Hurdle"
"05/09/2016","15:20","Mister Blue Sky","Windsor","4","4/5","0.80","1.91","1.50","-21.47","1000.00","52256.02","2.38","2.25","2.25","1.34","Turf"
"05/09/2016","15:20","Buskin River","Windsor","2","8/1","8.00","10.50","1.67","-84.10","1000.00","9423.81","17.00","15.00","15.00","3.71","Turf"
"05/09/2016","15:30","Masterson","Brighton","2","2/1","2.00","3.15","1.40","-55.56","1000.00","31646.03","3.00","3.00","3.00","1.94","Turf"
"05/09/2016","15:30","Work","Brighton","3","11/2","5.50","6.80","5.00","-26.47","1000.00","14605.88","17.00","19.00","19.00","3.20","Turf"
"05/09/2016","15:40","Endeavor","Perth","2","9/1","9.00","9.93","3.65","-63.24","1000.00","9970.49","6.00","7.00","7.00","4.43","Chase"
"05/09/2016","15:40","Wot A Shot","Perth","PU","100/30","3.33","4.75","3.55","-25.26","1000.00","20952.63","3.50","3.50","3.50","2.50","Chase"
"05/09/2016","15:50","West Drive","Windsor","1","5/4","1.25","2.66","1.01","-62.03","2.88","8.27","3.25","3.00","3.00","1.53","Turf"
"05/09/2016","16:00","Ocean Ready","Brighton","1","2/5","0.40","1.46","1.01","-30.82","1.50","2.74","2.25","1.80","1.80","1.06","Turf"
"05/09/2016","16:00","Not Touch","Brighton","3","11/2","5.50","7.35","4.00","-45.58","1000.00","13505.44","6.00","7.50","7.50","1.19","Turf"
"05/09/2016","16:20","Fire Jet","Windsor","1","3/1","3.00","4.20","1.01","-75.95","4.70","11.90","4.50","3.75","3.75","2.26","Turf"
"05/09/2016","16:20","Percy's Romance","Windsor","4","11/8","1.38","2.56","2.30","-10.16","1000.00","38962.50","2.88","2.88","2.88","1.57","Turf"
"05/09/2016","16:35","Exemplar","Galway","1","8/13","0.61","1.63","1.01","-38.04","2.30","41.10","2.10","1.61","1.61","0.00","Turf"
"05/09/2016","16:35","Tang Dynasty","Galway","3","3/1","3.00","4.50","2.50","-44.44","1000.00","22122.22","6.00","5.00","5.00","0.00","Turf"
"05/09/2016","17:00","World Record","Brighton","1","7/4","1.75","2.94","1.01","-65.65","3.65","24.15","5.00","5.00","5.00","1.77","Turf"
"06/09/2016","14:10","Stephanie Frances","Worcester","2","15/8","1.88","3.33","1.06","-68.17","16.00","380.48","1.91","2.00","2.25","1.54","Chase"
"06/09/2016","14:10","Rejaah","Worcester","1","Evens","1.00","1.97","1.05","-46.70","15.50","686.80","2.75","2.25","2.00","1.35","Chase"
"06/09/2016","15:40","Robert's Star","Worcester","2","13/8","1.63","2.80","2.72","-2.86","1000.00","35614.29","2.75","2.88","2.88","1.61","Hurdle"
"06/09/2016","17:10","Kashmiri Sunset","Perth","3","5/2","2.50","3.59","3.55","-1.11","1000.00","27755.15","3.50","2.75","3.00","1.62","Hurdle"
"06/09/2016","17:10","Round Tower","Perth","2","6/4","1.50","2.68","1.50","-44.03","1000.00","37213.43","2.50","2.50","2.38","1.41","Hurdle"
"06/09/2016","17:25","Glendine River","Galway","4","14/1","14.00","28.49","28.00","-1.72","1000.00","3410.00","15.00","34.00","29.00","4.51","Hurdle"
"06/09/2016","17:25","Airlie Beach","Galway","1","6/5","1.20","2.18","1.01","-53.67","2.22","1.83","1.36","2.20","2.10","1.18","Hurdle"
"06/09/2016","17:40","Son Of My Heart","Perth","2","5/4","1.25","2.40","2.06","-14.17","1000.00","41566.67","3.25","2.75","2.75","1.41","Chase"
"06/09/2016","17:40","Whats Up Woody","Perth","1","11/8","1.38","2.43","1.01","-58.44","2.90","19.34","3.00","3.25","3.50","1.38","Chase"
"06/09/2016","18:10","Miro","Perth","2","7/2","3.50","5.00","4.70","-6.00","1000.00","19900.00","4.50","3.50","3.75","1.38","Hurdle"
"06/09/2016","18:10","Mirsaale","Perth","1","2/7","0.28","1.30","1.01","-22.31","1.30","0.00","1.36","1.40","1.33","1.09","Hurdle"
"06/09/2016","18:40","Mountain King","Perth","1","6/5","1.20","2.33","1.01","-56.65","2.78","19.31","4.00","2.75","2.00","1.43","Chase"
"07/09/2016","14:00","Battaash","Doncaster","3","13/2","6.50","7.80","1.05","-86.54","1000.00","12720.51","8.00","9.00","9.00","3.25","Turf"
"07/09/2016","14:00","Dream Of Dreams","Doncaster","2","11/8","1.38","2.46","1.52","-38.21","1000.00","40550.41","3.00","3.25","3.25","1.47","Turf"
"07/09/2016","14:50","Euro Nightmare","Carlisle","1","4/5","0.80","1.88","1.01","-46.28","40.00","2027.66","2.25","2.10","2.10","1.32","Turf"
"07/09/2016","16:10","Roll On Rory","Doncaster","6","7/2","3.50","6.00","5.00","-16.67","1000.00","16566.67","4.00","4.33","4.33","2.54","Turf"
"07/09/2016","16:45","Oasis Fantasy","Doncaster","4","5/2","2.50","3.60","3.60","0.00","1000.00","27677.78","3.00","3.25","3.25","1.84","Turf"
"07/09/2016","16:45","Mount Logan","Doncaster","1","13/8","1.63","2.70","1.01","-62.59","2.90","7.41","2.75","2.75","2.75","1.64","Turf"
"07/09/2016","17:05","Wor Lass","Carlisle","2","11/4","2.75","3.93","1.10","-72.01","800.00","20256.23","2.50","2.88","2.88","2.06","Turf"
"08/09/2016","14:15","Russian Finale","Chepstow","1","6/5","1.20","2.31","1.01","-56.28","6.40","177.06","2.38","2.50","2.75","1.43","Turf"
"09/09/2016","15:50","Brorocco","Chester","3","3/1","3.00","4.50","4.30","-4.44","1000.00","22122.22","6.00","6.00","4.50","2.33","Turf"
"09/09/2016","16:25","Canonbury","Chester","1","6/4","1.50","2.61","1.01","-61.30","3.50","34.10","2.50","2.25","2.50","1.51","Turf"
"09/09/2016","18:50","Mr Singh","Salisbury","4","7/2","3.50","5.14","3.60","-29.96","900.00","17409.73","6.00","4.33","5.50","2.51","Turf"
"09/09/2016","18:50","Fun Mac","Salisbury","1","13/8","1.63","2.77","1.01","-63.54","3.30","19.13","4.50","5.00","4.00","1.58","Turf"
"10/09/2016","16:10","Salateen","Lingfield","1","11/8","1.38","2.47","1.01","-59.11","8.00","223.89","3.25","3.25","3.00","1.46","Turf"
"10/09/2016","16:10","C Note","Lingfield","3","15/8","1.88","3.26","1.51","-53.68","1000.00","30574.85","3.00","2.88","3.00","1.58","Turf"
"10/09/2016","16:20","Harbour Master","Doncaster","2","5/2","2.50","3.97","3.00","-24.43","250.00","6197.23","4.50","4.50","3.75","1.58","Turf"
"10/09/2016","16:40","He's No Saint","Lingfield","1","15/8","1.88","3.33","1.01","-69.67","4.00","20.12","4.33","3.75","3.75","1.99","Turf"
"10/09/2016","16:40","Sydney Ruffdiamond","Lingfield","4","14/1","14.00","22.77","18.00","-20.95","1000.00","4291.74","13.00","13.00","13.00","7.55","Turf"
"10/09/2016","16:45","Lincoln Rocks","Musselburgh","3","4/1","4.00","5.60","3.30","-41.07","1000.00","17757.14","4.00","4.50","4.50","2.99","Turf"
"10/09/2016","16:55","British Embassy","Bath","1","5/1","5.00","8.13","1.01","-87.58","14.00","72.20","6.00","5.50","3.75","2.20","Turf"
"10/09/2016","17:00","Clear Evidence","Chester","4","13/8","1.63","3.09","2.72","-11.97","1000.00","32262.46","3.00","3.00","3.00","1.66","Turf"
"10/09/2016","18:00","Gold Trail","Doncaster","1","5/1","5.00","6.80","1.01","-85.15","12.00","76.47","4.00","4.33","5.00","3.10","Turf"
"10/09/2016","18:00","Stars Over The Sea","Doncaster","2","3/1","3.00","4.70","3.00","-36.17","1000.00","21176.60","4.50","5.00","4.50","2.48","Turf"
"10/09/2016","18:05","Pine Ridge","Bath","3","7/2","3.50","3.39","2.62","-22.71","1000.00","29398.53","5.00","6.00","5.00","0.00","Turf"
"10/09/2016","18:05","Princess Tansy","Bath","2","5/2","2.50","2.14","1.03","-51.87","3.15","47.20","4.33","4.00","4.50","0.00","Turf"
"10/09/2016","18:30","Introductory","Musselburgh","5","7/2","3.50","5.20","2.60","-50.00","1000.00","19130.77","2.75","2.63","3.75","2.62","Turf"
"10/09/2016","18:30","Novalina","Musselburgh","1","9/4","2.25","3.49","1.01","-71.06","4.60","31.81","3.75","4.00","4.00","2.12","Turf"
"11/09/2016","13:55","Subjective","Ffos Las","2","1/3","0.33","1.40","1.15","-17.86","1000.00","71328.57","2.00","1.80","1.44","1.04","Turf"
"11/09/2016","13:55","Scorching Heat","Ffos Las","1","3/1","3.00","5.20","1.01","-80.58","11.00","111.54","3.75","4.33","3.25","1.14","Turf"
"11/09/2016","14:30","Bianca Minola","Ffos Las","2","11/2","5.50","7.02","2.00","-71.51","1000.00","14145.01","8.00","13.00","11.00","2.01","Turf"
"11/09/2016","14:45","Hidden Cyclone","Listowel","1","4/7","0.57","1.66","1.01","-39.16","3.10","86.75","1.91","1.67","1.67","1.34","Hurdle"
"11/09/2016","15:35","High Hopes","Ffos Las","1","9/2","4.50","6.71","1.01","-84.95","9.20","37.11","4.00","4.00","4.00","3.16","Turf"
"11/09/2016","15:45","Master Carpenter","Bath","4","9/4","2.25","3.68","2.88","-21.74","1000.00","27073.91","3.50","3.50","3.50","1.83","Turf"
"11/09/2016","16:25","Westerner Lady","Listowel","1","4/9","0.44","1.47","1.01","-31.29","1.50","2.04","1.57","1.57","1.57","1.24","Chase"
"11/09/2016","16:25","Isabella Liberty","Listowel","FE","13/2","6.50","10.10","8.40","-16.83","1000.00","9800.99","5.50","4.50","5.00","2.79","Chase"
"11/09/2016","16:55","Count Calabash","Bath","1","5/6","0.83","1.97","1.01","-48.73","1.98","0.51","3.50","2.63","2.25","1.50","Turf"
"11/09/2016","17:20","Lady Mcguffy","Ffos Las","2","3/1","3.00","4.86","1.14","-76.54","1000.00","20476.13","4.50","3.75","3.75","2.18","Turf"
"11/09/2016","17:20","Champagne Bob","Ffos Las","3","5/4","1.25","2.50","2.46","-1.60","1000.00","39900.00","2.63","3.50","2.75","1.50","Turf"
"13/09/2016","14:25","Cascavelle","Listowel","4","13/8","1.63","2.57","1.20","-53.31","1000.00","38810.51","2.50","2.38","2.38","1.29","Turf"
"13/09/2016","14:25","Ensign","Listowel","3","8/11","0.73","1.83","1.82","-0.55","1000.00","54544.81","2.25","1.91","1.83","1.22","Turf"
"13/09/2016","14:50","Hurricane Rush","Yarmouth","3","2/1","2.00","2.90","2.06","-28.97","310.00","10589.66","3.75","3.50","2.88","1.83","Turf"
"13/09/2016","15:20","You're Hired","Yarmouth","1","8/11","0.73","1.41","1.01","-28.37","2.20","56.03","2.88","2.50","2.10","1.08","Turf"
"13/09/2016","15:55","End Play","Listowel","2","8/1","8.00","12.50","1.38","-88.96","1000.00","7900.00","8.00","9.00","12.00","5.48","Turf"
"13/09/2016","16:10","Desert Tango","Chepstow","2","10/11","0.90","1.93","1.18","-38.86","1000.00","51713.47","2.50","2.25","2.10","1.22","Turf"
"13/09/2016","16:10","Monday Club","Chepstow","1","6/4","1.50","2.73","1.01","-63.00","6.40","134.43","2.25","2.20","2.20","1.27","Turf"
"13/09/2016","16:20","Basil Berry","Yarmouth","1","4/1","4.00","5.70","1.01","-82.28","22.00","285.96","9.00","11.00","11.00","1.53","Turf"
"13/09/2016","16:20","Baccarat","Yarmouth","2","4/11","0.36","1.40","1.34","-4.29","1000.00","71328.57","2.10","2.00","2.00","1.11","Turf"
"13/09/2016","16:45","Appointed","Carlisle","1","11/10","1.10","1.55","1.01","-34.84","2.12","36.77","2.63","2.20","2.10","0.00","Turf"
"13/09/2016","16:45","Starlight Romance","Carlisle","2","5/2","2.50","3.49","1.80","-48.42","1000.00","28553.30","3.50","4.33","4.00","0.00","Turf"
"13/09/2016","16:50","Port Isaac","Yarmouth","2","10/11","0.90","1.95","1.06","-45.64","500.00","25541.03","2.50","2.20","2.10","1.34","Turf"
"13/09/2016","16:50","Roman Holiday","Yarmouth","1","3/1","3.00","4.70","1.01","-78.51","21.00","346.81","3.50","3.75","3.75","1.81","Turf"
"14/09/2016","14:25","Amabilis","Beverley","1","4/9","0.44","1.50","1.22","-18.67","250.00","16566.67","1.73","1.73","1.73","0.00","Turf"
"14/09/2016","14:25","Dubara","Beverley","1","5/2","2.50","4.39","1.01","-76.99","5.00","13.90","3.50","3.50","3.50","0.00","Turf"
