"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"04/01/2017","15:05","Chevallier","Newcastle","3","9/4","2.25","3.81","2.26","-40.68","1000.00","26146.72","0.85","4.33","3.50","3.50","1.96","A/W"
"04/01/2017","15:35","Attain","Newcastle","13","14/1","14.00","22.40","16.50","-26.34","250.00","1016.07","1.05","12.00","12.00","15.00","5.74","A/W"
"04/02/2017","12:25","Touch Kick","Musselburgh","2","4/1","4.00","6.57","1.90","-71.08","1000.00","15120.70","12.50","5.00","5.00","5.50","1.49","Hurdle"
"04/02/2017","14:05","Alvarado","Musselburgh","6","9/2","4.50","5.62","3.60","-35.94","1000.00","17693.59","0.00","7.00","7.00","7.00","2.34","Chase"
"04/02/2017","14:05","Just A Par","Musselburgh","PU","8/1","8.00","9.91","8.00","-19.27","1000.00","9990.82","29.75","7.50","7.50","8.00","3.40","Chase"
"04/02/2017","14:40","Bistouri D'Honore","Musselburgh","6","11/4","2.75","4.50","3.30","-26.67","1000.00","22122.22","6.25","3.00","3.00","3.75","1.87","Hurdle"
"04/02/2017","15:15","Diego Du Charmil","Musselburgh","1","5/1","5.00","7.20","1.01","-85.97","7.80","8.33","34.35","8.00","8.00","9.00","2.42","Hurdle"
"04/02/2017","15:15","Optimus Prime","Musselburgh","PU","12/1","12.00","18.27","6.80","-62.78","1000.00","5373.45","1.50","7.00","7.00","8.00","4.14","Hurdle"
"04/02/2017","15:45","Wonderful Charm","Musselburgh","1","1/2","0.50","1.55","1.01","-34.84","2.02","30.32","43.25","1.44","1.44","1.44","1.15","Chase"
"04/02/2017","18:15","Alkashaaf","Newcastle","1","9/4","2.25","3.52","1.01","-71.31","15.00","326.14","4.35","3.75","3.75","3.75","1.96","A/W"
"05/02/2017","13:40","Winningtry","Musselburgh","3","6/1","6.00","8.48","5.00","-41.04","1000.00","11692.45","1.50","3.75","4.00","4.33","2.13","Hurdle"
"05/02/2017","14:10","Frodon","Musselburgh","1","4/9","0.44","1.56","1.01","-35.26","1.57","0.64","0.00","1.57","1.57","1.53","1.21","Chase"
"05/02/2017","14:40","High Secret","Musselburgh","3","13/2","6.50","8.79","3.35","-61.89","890.00","10025.14","0.00","4.50","5.00","4.50","2.74","Hurdle"
"05/02/2017","15:10","San Benedeto","Musselburgh","1","2/1","2.00","3.52","1.01","-71.31","8.80","150.00","4.00","3.25","3.50","3.00","1.75","Chase"
"05/02/2017","15:40","Overland Flyer","Musselburgh","4","5/6","0.83","1.94","1.89","-2.58","1000.00","51446.39","0.00","2.75","2.20","2.25","1.42","Hurdle"
"05/02/2017","16:10","El Bandit","Musselburgh","1","15/2","7.50","10.12","1.01","-90.02","27.00","166.80","7.95","7.00","7.00","7.50","3.10","Hurdle"
"16/02/2017","13:25","Al Reesha","Kelso","5","9/2","4.50","6.19","5.70","-7.92","1000.00","16055.09","83.00","4.50","4.33","4.33","2.42","Hurdle"
"16/02/2017","13:55","Vicenzo Mio","Kelso","3","9/4","2.25","3.30","1.04","-68.48","1000.00","30203.03","8.15","2.75","2.87","3.00","1.74","Chase"
"16/02/2017","14:25","Born Survivor","Kelso","FE","8/11","0.73","1.87","1.73","-7.49","1000.00","53375.94","6.50","2.37","2.20","1.83","1.23","Hurdle"
"16/02/2017","15:00","Saphir Du Rheu","Kelso","1","1/7","0.14","1.16","1.01","-12.93","1.16","0.00","1.00","1.33","1.30","1.25","1.09","Chase"
"02/03/2017","15:45","General Hazard","Newcastle","1","5/2","2.50","3.61","1.01","-72.02","5.30","46.81","0.50","4.50","4.33","3.50","1.76","A/W"
"02/03/2017","16:55","Ibazz","Newcastle","5","4/1","4.00","6.00","4.20","-30.00","1000.00","16566.67","4.40","4.00","4.50","5.50","2.79","A/W"
"04/03/2017","14:50","Master Jake","Kelso","2","3/1","3.00","4.30","3.00","-30.23","40.00","830.23","1.00","3.75","3.75","4.50","2.06","Chase"
"04/03/2017","15:25","Capitaine","Kelso","PU","9/4","2.25","3.55","3.55","0.00","3.55","0.00","10.25","3.25","3.25","3.00","1.25","Hurdle"
"04/03/2017","16:00","Le Mercurey","Kelso","3","2/1","2.00","3.33","3.33","0.00","3.33","0.00","3.25","2.87","2.87","3.00","1.50","Chase"
"10/03/2017","18:45","Alkashaaf","Newcastle","9","9/2","4.50","5.83","5.00","-14.24","450.00","7618.70","0.00","6.50","6.50","6.50","2.24","A/W"
"22/03/2017","15:00","Wefait","Newcastle","2","2/1","2.00","3.35","1.32","-60.60","1000.00","29750.75","8.45","4.00","3.25","3.25","1.39","A/W"
"22/03/2017","15:30","Calvinist","Newcastle","7","6/1","6.00","8.40","8.00","-4.76","1000.00","11804.76","16.45","6.50","7.00","8.00","2.76","A/W"
"22/03/2017","16:00","Endeavour","Newcastle","6","3/1","3.00","5.06","3.90","-22.92","1000.00","19662.85","3.15","6.00","4.50","5.00","2.39","A/W"
"22/03/2017","16:30","Tomily","Newcastle","3","9/1","9.00","11.50","2.68","-76.70","1000.00","8595.65","0.00","6.50","6.50","7.00","2.82","A/W"
"15/04/2017","15:00","Novoman","Musselburgh","10","9/2","4.50","6.31","6.00","-4.91","1000.00","15747.86","1.80","4.50","4.50","4.50","2.30","Turf"
"17/04/2017","15:10","Belgravian","Redcar","5","15/2","7.50","9.24","5.80","-37.23","1000.00","10722.51","0.00","11.00","11.00","9.00","2.96","Turf"
"21/04/2017","14:10","Some Invitation","Ayr","6","11/2","5.50","7.07","5.00","-29.28","1000.00","14044.27","0.00","5.00","5.50","8.00","3.20","Hurdle"
"21/04/2017","14:10","Give Me A Copper","Ayr","1","9/4","2.25","3.42","1.01","-70.47","46.00","1245.03","48.45","5.00","5.00","5.50","2.05","Hurdle"
"21/04/2017","14:40","Azzuri","Ayr","2","5/2","2.50","3.75","3.10","-17.33","1000.00","26566.67","8.00","3.25","3.25","4.00","1.65","Hurdle"
"21/04/2017","15:15","Winningtry","Ayr","1","5/1","5.00","7.20","1.01","-85.97","9.40","30.56","0.00","4.00","4.00","4.00","2.77","Hurdle"
