"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"17/09/2016","13:35","Interweave","Newmarket","2","7/2","3.50","4.86","4.40","-9.47","1000.00","20476.13","3.25","3.50","3.50","3.50","1.57","Turf"
"17/09/2016","14:00","Partitia","Ayr","5","4/1","4.00","5.50","2.10","-61.82","1000.00","18081.82","0.00","5.00","5.50","6.00","2.37","Turf"
"17/09/2016","14:15","Perfect Angel","Newbury","2","7/1","7.00","10.50","5.00","-52.38","1000.00","9423.81","3.80","7.00","8.00","7.00","2.58","Turf"
"19/09/2016","15:10","Raven's Lady","Kempton","1","5/4","1.25","2.36","1.01","-57.20","2.38","0.85","1.00","4.50","3.50","2.75","1.34","A/W"
"19/09/2016","15:40","Belle Diva","Kempton","1","3/1","3.00","4.40","1.01","-77.05","9.00","104.55","6.00","6.00","4.50","5.00","1.88","A/W"
"21/09/2016","15:45","Mount Logan","Goodwood","3","4/6","0.67","1.75","1.61","-8.00","1000.00","57042.86","0.00","2.38","2.10","2.00","1.21","Turf"
"22/09/2016","16:15","Forever Popular","Newmarket","5","7/2","3.50","5.70","4.10","-28.07","1000.00","17443.86","8.05","7.00","6.50","5.00","1.79","Turf"
"22/09/2016","16:35","Cirencester","Pontefract","1","5/4","1.25","2.59","1.01","-61.00","4.50","73.75","3.25","2.50","2.10","2.20","1.60","Turf"
"22/09/2016","17:45","Biologist","Chelmsford City","5","4/1","4.00","5.51","5.00","-9.26","1000.00","18048.82","6.05","5.00","4.33","4.33","2.16","A/W"
"23/09/2016","13:55","Manaboo","Newmarket","12","20/1","20.00","25.00","17.00","-32.00","1000.00","3900.00","31.20","15.00","15.00","17.00","7.46","Turf"
"23/09/2016","14:30","Journey","Newmarket","1","11/8","1.38","2.45","1.01","-58.78","2.46","0.41","0.00","2.10","2.50","2.50","1.28","Turf"
"23/09/2016","15:05","Glitter Girl","Newmarket","4","8/1","8.00","12.05","2.10","-82.57","1000.00","8198.76","0.00","15.00","11.00","13.00","2.11","Turf"
"24/09/2016","13:50","Meshaykh","Newmarket","7","7/1","7.00","10.50","7.20","-31.43","1000.00","9423.81","0.00","5.50","7.00","7.00","3.10","Turf"
"24/09/2016","14:30","Singing Sands","Chester","9","6/1","6.00","8.68","7.00","-19.35","1000.00","11420.74","4.00","8.00","8.00","8.00","2.40","Turf"
"24/09/2016","14:55","Lady Aurelia","Newmarket","3","4/6","0.67","1.68","1.22","-27.38","1000.00","59423.81","0.00","1.67","1.73","1.73","1.36","Turf"
"24/09/2016","16:15","Casablanca","Chester","2","11/8","1.38","2.40","1.16","-51.67","27.00","1025.00","1.70","2.75","3.50","3.50","1.45","Turf"
"28/09/2016","13:50","Dance Teacher","Salisbury","4","8/1","8.00","10.50","5.10","-51.43","1000.00","9423.81","13.15","6.00","11.00","15.00","2.62","Turf"
"29/09/2016","18:40","Pyjamarama","Chelmsford City","4","8/1","8.00","11.83","5.60","-52.66","1000.00","8353.09","6.60","11.00","15.00","17.00","3.04","A/W"
"01/10/2016","14:00","Eternally","Ascot","1","11/4","2.75","3.85","1.01","-73.77","4.70","22.08","0.00","5.00","5.00","5.00","1.99","Turf"
"01/10/2016","15:15","The Wagon Wheel","Redcar","3","13/2","6.50","9.80","1.54","-84.29","1000.00","10104.08","3.80","13.00","12.00","13.00","3.65","Turf"
"01/10/2016","16:00","Alice Springs","Newmarket","1","13/8","1.63","2.89","1.01","-65.05","2.98","3.11","0.00","2.38","2.25","2.63","1.43","Turf"
"04/10/2016","14:20","Freediver","Leicester","9","7/1","7.00","9.58","7.00","-26.93","1000.00","10338.41","0.00","9.00","11.00","11.00","2.92","Turf"
"04/10/2016","14:50","Ghadaayer","Leicester","8","Evens","1.00","2.15","1.87","-13.02","1000.00","46411.63","1.50","2.25","2.00","2.10","1.26","Turf"
"07/10/2016","13:35","Mrs Danvers","Newmarket","1","2/1","2.00","3.39","1.01","-70.21","3.45","1.77","0.00","3.00","2.88","3.25","1.48","Turf"
"07/10/2016","14:05","Grecian Light","Newmarket","12","5/1","5.00","6.80","4.90","-27.94","1000.00","14605.88","2.00","7.00","7.50","8.50","2.23","Turf"
"07/10/2016","15:10","Rhododendron","Newmarket","1","5/2","2.50","3.52","1.01","-71.31","3.95","12.22","1.85","4.00","4.50","5.50","1.59","Turf"
"07/10/2016","16:50","Playful Sound","Newmarket","8","11/4","2.75","3.80","3.80","0.00","1000.00","26215.79","0.00","4.50","4.50","4.50","1.89","Turf"
"08/10/2016","13:45","Gravity Flow","Newmarket","2","4/1","4.00","4.95","1.51","-69.49","140.00","2728.28","0.00","4.50","4.00","3.75","2.18","Turf"
"12/10/2016","15:40","Dubka","Bath","5","6/4","1.50","2.72","1.60","-41.18","1000.00","36664.71","0.00","4.00","2.75","3.00","1.55","Turf"
"15/10/2016","14:35","Zhukova","Ascot","7","7/1","7.00","9.79","7.80","-20.33","1000.00","10114.50","0.00","4.00","4.33","6.00","2.69","Turf"
"16/10/2016","14:15","Panova","Newcastle","1","8/11","0.73","1.91","1.01","-47.12","2.50","30.89","0.75","2.50","2.00","2.00","1.17","A/W"
"17/10/2016","15:40","Dowayla","Pontefract","8","11/2","5.50","7.60","7.20","-5.26","1000.00","13057.89","0.00","4.50","4.50","3.25","2.78","Turf"
"18/10/2016","13:50","Loving","Yarmouth","1","13/8","1.63","2.77","1.01","-63.54","2.78","0.36","1.50","3.25","2.75","2.75","1.32","Turf"
"18/10/2016","14:50","Neshmeya","Yarmouth","4","15/8","1.88","2.99","2.60","-13.04","1000.00","33344.82","2.50","3.25","2.25","2.20","1.45","Turf"
"20/10/2016","18:15","Great Court","Chelmsford City","5","9/4","2.25","4.52","3.70","-18.14","1000.00","22023.89","1.25","2.75","2.75","2.88","1.58","A/W"
"20/10/2016","18:45","Awfaa","Chelmsford City","6","7/1","7.00","9.72","10.50","8.02","1000.00","10188.07","0.00","5.50","8.00","7.50","3.29","A/W"
"22/10/2016","13:15","Silent Approach","Newbury","5","4/1","4.00","5.93","5.00","-15.68","1000.00","16763.41","0.00","3.50","4.50","4.50","2.00","Turf"
"22/10/2016","15:20","Glitter Girl","Newbury","2","6/4","1.50","2.56","1.17","-54.30","1000.00","38962.50","1.00","3.00","3.25","3.25","1.47","Turf"
"22/10/2016","15:55","African Beat","Newbury","4","9/4","2.25","3.43","2.56","-25.36","1000.00","29054.52","0.00","2.88","3.25","3.25","1.56","Turf"
"24/10/2016","15:45","Contentment","Leicester","5","6/4","1.50","2.60","2.00","-23.08","1000.00","38361.54","10.00","2.75","2.10","2.00","1.49","Turf"
"26/10/2016","14:30","Casablanca","Chelmsford City","3","2/1","2.00","2.96","2.02","-31.76","1000.00","33683.78","2.55","3.75","3.75","3.50","1.15","A/W"
"27/10/2016","15:10","Mise En Rose","Lingfield","9","4/1","4.00","5.50","5.20","-5.45","400.00","7172.73","4.20","3.50","3.00","3.00","1.92","A/W"
"27/10/2016","16:20","Anzhelika","Lingfield","3","11/2","5.50","7.73","5.00","-35.32","1000.00","12836.61","1.25","7.00","6.50","6.50","2.46","A/W"
"28/10/2016","15:00","Easy Victory","Newmarket","8","10/1","10.00","12.97","3.40","-73.79","1000.00","7610.10","23.25","8.00","8.00","8.00","3.92","Turf"
"28/10/2016","18:15","Royal Icon","Newcastle","2","8/1","8.00","16.01","5.80","-63.77","1000.00","6146.10","7.95","11.00","7.50","7.50","2.68","A/W"
"29/10/2016","13:20","Cashla Bay","Newmarket","1","8/11","0.73","1.86","1.01","-45.70","2.96","59.14","0.75","2.50","2.25","1.91","1.19","Turf"
"29/10/2016","13:50","Curlew River","Newmarket","7","2/1","2.00","3.20","2.88","-10.00","1000.00","31150.00","0.20","2.75","2.63","2.63","1.56","Turf"
"29/10/2016","14:55","Island Vision","Newmarket","3","6/1","6.00","9.25","6.00","-35.14","1000.00","10710.81","0.00","8.00","7.50","7.50","2.48","Turf"
"05/11/2016","12:10","Rely On Me","Doncaster","1","6/1","6.00","8.20","1.01","-87.68","8.60","4.88","14.00","7.00","7.00","7.00","2.60","Turf"
"05/11/2016","12:40","Wurood","Doncaster","5","2/1","2.00","3.12","2.98","-4.49","1000.00","31951.28","1.80","3.25","3.00","2.75","1.38","Turf"
"05/11/2016","14:25","Lady Macapa","Doncaster","7","8/1","8.00","11.50","9.00","-21.74","1000.00","8595.65","0.00","11.00","11.00","9.50","2.86","Turf"
"05/11/2016","15:00","Dubai Fashion","Doncaster","2","4/1","4.00","5.20","1.40","-73.08","1000.00","19130.77","0.50","8.00","8.00","9.00","2.12","Turf"
"10/11/2016","18:25","Elas Ruby","Chelmsford City","1","11/8","1.38","2.45","1.01","-58.78","15.50","532.65","0.30","2.87","2.87","3.00","1.34","A/W"
"12/11/2016","12:50","Lord Of The Land","Lingfield","1","2/1","2.00","3.52","1.01","-71.31","9.60","172.73","0.00","4.00","4.50","4.33","1.51","A/W"
"12/11/2016","14:00","Grendisar","Lingfield","4","Evens","1.00","2.21","1.84","-16.74","1000.00","45148.87","0.00","3.00","3.00","2.50","1.30","A/W"
"23/11/2016","18:55","Bess Of Hardwick","Kempton","6","10/1","10.00","13.94","2.22","-84.07","1000.00","7073.60","0.00","9.00","9.00","10.00","3.78","A/W"
"24/11/2016","17:25","Al Mayda","Chelmsford City","3","5/2","2.50","3.85","2.90","-24.68","1000.00","25874.03","1.30","4.50","4.50","4.50","1.61","A/W"
"29/11/2016","13:50","Dealer's Choice","Newcastle","4","2/1","2.00","3.50","3.30","-5.71","1000.00","28471.43","1.50","3.00","4.00","4.50","1.37","A/W"
"17/12/2016","14:00","Dubai Fashion","Lingfield","2","9/4","2.25","3.75","2.32","-38.13","800.00","21233.33","1.00","4.00","4.33","4.50","1.98","A/W"
"20/12/2016","15:10","Magical Forest","Kempton","2","4/1","4.00","5.09","1.55","-69.55","1000.00","19546.37","0.30","6.00","6.50","5.00","1.73","A/W"
"20/12/2016","15:40","Titi Makfi","Kempton","4","6/1","6.00","7.45","5.80","-22.15","290.00","3792.62","3.25","8.00","10.00","11.00","1.50","A/W"
"02/01/2017","14:10","Paper Faces","Southwell","2","9/2","4.50","5.93","2.14","-63.91","1000.00","16763.41","22.00","2.87","3.25","3.50","2.33","A/W"
"04/02/2017","15:05","Grendisar","Lingfield","4","3/1","3.00","4.26","3.00","-29.58","1000.00","23374.18","2.00","4.50","4.00","3.75","1.49","A/W"
"11/03/2017","15:15","Keystroke","Wolverhampton","2","7/4","1.75","3.20","1.35","-57.81","180.00","5525.00","0.00","3.25","3.25","3.25","1.50","A/W"
"11/03/2017","19:45","Dubai Waves","Chelmsford City","5","5/6","0.83","1.91","1.50","-21.47","1000.00","52256.02","0.30","2.00","2.00","1.90","1.11","A/W"
"01/04/2017","14:05","Absolute Blast","Kempton","1","4/1","4.00","6.15","1.01","-83.58","19.50","217.07","0.50","4.50","5.00","4.33","1.76","A/W"
"01/04/2017","15:00","Kool Kompany","Doncaster","1","7/1","7.00","9.58","1.01","-89.46","19.00","98.33","0.20","12.00","12.00","13.00","3.12","Turf"
"01/04/2017","15:50","Getna","Kempton","3","9/2","4.50","8.75","2.14","-75.54","1000.00","11328.57","2.35","8.00","8.00","8.00","1.94","A/W"
"07/04/2017","19:45","Desert Rain","Kempton","2","10/11","0.90","2.00","1.55","-22.50","1000.00","49900.00","0.00","1.80","1.80","1.80","1.31","A/W"
"13/04/2017","15:10","Fiendish","Chelmsford City","3","2/1","2.00","3.88","3.85","-0.77","1000.00","25673.20","0.20","2.37","2.37","2.87","1.58","A/W"
"14/04/2017","14:30","Glacier Point","Bath","3","7/4","1.75","2.75","1.61","-41.45","1000.00","36263.64","3.75","3.25","3.00","2.75","1.36","Turf"
"15/04/2017","15:45","Desert Haze","Kempton","10","10/1","10.00","10.54","9.00","-14.61","960.00","9008.16","1.00","9.00","9.00","11.00","3.20","A/W"
"19/04/2017","15:35","Brave Anna","Newmarket","10","13/2","6.50","7.53","5.80","-22.97","1000.00","13180.21","0.00","8.00","8.00","9.00","2.60","Turf"
"19/04/2017","16:10","Ziarah","Newmarket","3","10/1","10.00","14.00","1.77","-87.36","1000.00","7042.86","0.00","8.00","8.00","8.50","3.15","Turf"
"19/04/2017","16:45","First Dance","Newmarket","11","9/2","4.50","6.00","6.00","0.00","1000.00","16566.67","0.50","6.50","5.50","6.00","2.20","Turf"
"20/04/2017","15:00","Kassia","Newmarket","4","6/1","6.00","7.64","7.40","-3.14","1000.00","12989.01","0.00","9.00","11.00","8.00","3.35","Turf"
"20/04/2017","16:10","Isabel's On It","Newmarket","3","11/4","2.75","3.90","3.80","-2.56","1000.00","25541.03","0.30","3.25","3.25","3.75","1.55","Turf"
"21/04/2017","15:40","Cubswin","Newbury","4","33/1","33.00","70.00","10.00","-85.71","1000.00","1328.57","14.35","26.00","34.00","34.00","11.43","Turf"
"21/04/2017","17:10","May Sky","Newbury","2","3/1","3.00","4.19","1.15","-72.55","1000.00","23766.35","0.00","3.75","3.75","4.50","1.77","Turf"
"21/04/2017","17:40","Poana","Newbury","9","3/1","3.00","4.04","2.70","-33.17","1000.00","24652.48","0.00","4.50","5.50","5.50","1.88","Turf"
"21/04/2017","18:00","Priceless","Bath","1","13/8","1.63","2.76","1.01","-63.41","3.30","19.57","0.00","2.75","2.50","2.75","1.57","Turf"
"22/04/2017","14:30","Dabyah","Newbury","1","6/4","1.50","2.46","1.01","-58.94","2.92","18.70","0.00","2.37","2.25","2.25","1.35","Turf"
"27/04/2017","17:55","Historic Event","Chelmsford City","1","11/10","1.10","2.20","1.01","-54.09","3.50","59.09","0.30","1.57","1.61","1.90","1.37","A/W"
"28/04/2017","15:30","Kool Kompany","Sandown","8","9/2","4.50","6.15","3.70","-39.84","1000.00","16160.16","0.00","5.50","5.50","5.50","2.12","Turf"
"28/04/2017","16:35","Serenada","Sandown","1","2/1","2.00","3.10","1.12","-63.87","6.80","119.35","1.55","3.25","3.25","4.33","1.47","Turf"
"29/04/2017","16:05","Home Of The Brave","Leicester","1","5/6","0.83","1.84","1.01","-45.11","2.16","17.39","1.00","2.00","2.00","1.80","1.29","Turf"
"29/04/2017","18:00","Gilded Reflection","Doncaster","6","5/1","5.00","6.41","5.10","-20.44","1000.00","15500.62","1.75","4.00","4.00","3.75","1.99","Turf"
"02/05/2017","14:10","Aquadabra","Nottingham","3","5/2","2.50","3.96","2.50","-36.87","1000.00","25152.53","1.00","4.00","3.75","3.50","1.47","Turf"
"03/05/2017","15:10","Sweet Selection","Ascot","1","15/2","7.50","9.65","1.01","-89.53","44.00","355.96","0.00","9.00","10.00","11.00","2.73","Turf"
"06/05/2017","14:05","Dubka","Goodwood","6","11/4","2.75","4.02","3.30","-17.91","1000.00","24775.62","2.30","4.50","4.50","4.50","1.70","Turf"
"06/05/2017","14:55","Seventh Heaven","Newmarket","1","4/7","0.57","1.61","1.01","-37.27","1.62","0.62","5.40","1.66","1.66","1.72","1.26","Turf"
"06/05/2017","15:05","Savannah's Dream","Thirsk","1","10/11","0.90","2.18","1.01","-53.67","3.45","58.26","11.70","1.57","1.57","1.83","1.17","Turf"
"06/05/2017","15:50","Laugh Aloud","Goodwood","1","3/1","3.00","4.07","1.01","-75.18","5.80","42.51","3.25","2.87","2.87","2.87","1.55","Turf"
"07/05/2017","14:20","Somehow","Newmarket","1","13/8","1.63","2.27","1.01","-55.51","2.90","27.75","0.00","3.25","3.25","3.25","1.25","Turf"
"07/05/2017","15:35","Rhododendron","Newmarket","2","5/4","1.25","2.41","1.61","-33.20","1000.00","41393.78","0.00","2.50","2.50","2.50","1.38","Turf"
"07/05/2017","16:45","Astronomy's Choice","Newmarket","3","4/6","0.67","1.69","1.49","-11.83","1000.00","59071.60","0.00","2.20","2.25","2.20","1.38","Turf"
"08/05/2017","19:40","Isabel's On It","Chelmsford City","2","7/4","1.75","3.43","2.60","-24.20","1000.00","29054.52","2.75","3.00","2.62","2.62","1.53","A/W"
"10/05/2017","14:25","Alluringly","Chester","2","Evens","1.00","2.25","1.47","-34.67","1000.00","44344.44","0.00","2.50","2.50","2.37","1.42","Turf"
"12/05/2017","16:05","Desert Rain","Chester","5","5/1","5.00","7.40","5.10","-31.08","1000.00","13413.51","0.30","2.75","2.75","3.00","2.82","Turf"
"12/05/2017","18:05","Madeline","Ascot","5","11/2","5.50","8.23","5.40","-34.39","1000.00","12050.67","0.00","3.25","3.25","4.00","2.86","Turf"
"12/05/2017","18:40","Glittering Jewel","Ascot","2","5/2","2.50","3.77","1.39","-63.13","1000.00","26425.20","5.25","3.75","4.00","2.50","1.48","Turf"
"13/05/2017","13:55","Pocketfullofdreams","Lingfield","2","15/8","1.88","3.17","1.06","-66.56","1000.00","31445.74","1.50","3.00","3.00","3.25","1.60","Turf"
"13/05/2017","15:40","Mix And Mingle","Lingfield","1","9/2","4.50","6.11","1.01","-83.47","16.00","161.87","0.00","8.50","8.50","8.50","1.84","Turf"
"13/05/2017","15:50","Lady Macapa","Nottingham","13","3/1","3.00","4.32","4.20","-2.78","1000.00","23048.15","1.45","6.50","5.50","4.33","1.83","Turf"
"17/05/2017","16:05","Shutter Speed","York","1","4/7","0.57","1.62","1.01","-37.65","2.08","28.40","0.00","1.40","1.40","1.61","1.27","Turf"
"18/05/2017","14:55","Queen's Trust","York","4","6/4","1.50","2.58","1.30","-49.61","1000.00","38659.69","4.30","3.00","3.50","2.37","1.53","Turf"
"19/05/2017","14:20","Main Desire","York","1","4/1","4.00","5.40","1.01","-81.30","9.80","81.48","0.00","4.50","3.75","4.00","2.18","Turf"
"19/05/2017","14:55","On Her Toes","York","2","5/2","2.50","4.10","1.33","-67.56","1000.00","24290.24","1.80","5.00","4.50","4.50","1.51","Turf"
"19/05/2017","15:30","Dartmouth","York","1","11/4","2.75","4.50","1.01","-77.56","28.00","522.22","0.75","4.33","4.33","4.50","1.69","Turf"
"20/05/2017","13:40","Validator","Thirsk","1","Evens","1.00","2.01","1.01","-49.75","2.26","12.44","1.10","2.50","2.10","1.90","1.19","Turf"
"20/05/2017","15:50","Take Shelter","Newmarket","6","5/2","2.50","3.94","2.80","-28.93","1000.00","25280.71","0.50","3.00","3.00","2.50","1.50","Turf"
"20/05/2017","16:40","Prosper","Newbury","6","8/1","8.00","10.50","8.40","-20.00","1000.00","9423.81","0.00","6.50","5.50","5.50","4.10","Turf"
"22/05/2017","17:55","Out Of The Flames","Windsor","1","2/7","0.28","1.31","1.01","-22.90","1.54","17.56","0.20","1.50","1.40","1.40","1.06","Turf"
"22/05/2017","18:05","Capla Dancer","Leicester","6","5/1","5.00","6.00","4.00","-33.33","990.00","16400.00","0.00","3.50","3.50","3.50","2.08","Turf"
"22/05/2017","18:25","Dathanna","Windsor","7","5/2","2.50","3.75","2.84","-24.27","1000.00","26566.67","0.00","2.75","2.75","3.25","1.72","Turf"
"24/05/2017","14:20","Noble Manners","Ayr","6","7/2","3.50","4.87","4.60","-5.54","1000.00","20433.88","0.10","2.62","2.62","2.75","1.68","Turf"
"24/05/2017","17:20","Nezwaah","Ayr","1","1/2","0.50","1.50","1.01","-32.67","1.65","10.00","0.50","1.80","1.72","1.66","1.27","Turf"
"24/05/2017","19:10","Di Fede","Kempton","1","7/4","1.75","2.79","1.50","-46.24","60.00","2050.54","2.10","5.00","3.50","3.50","1.43","A/W"
"25/05/2017","16:20","Icespire","Goodwood","7","2/1","2.00","3.22","2.76","-14.29","1000.00","30955.90","0.10","2.25","2.25","2.50","1.81","Turf"
"25/05/2017","19:35","Mondialiste","Sandown","4","9/1","9.00","13.28","10.50","-20.93","1000.00","7430.12","6.75","9.00","9.00","7.00","3.60","Turf"
"26/05/2017","14:10","Campion","Bath","1","8/13","0.61","1.72","1.01","-41.28","3.50","103.49","1.10","5.00","5.50","2.62","1.09","Turf"
"26/05/2017","14:45","Gold Filigree","Bath","4","15/8","1.88","2.98","2.00","-32.89","1000.00","33457.05","2.80","3.50","3.75","3.25","1.35","Turf"
"27/05/2017","13:55","Highland Pass","Chester","1","9/4","2.25","3.13","1.01","-67.73","5.40","72.52","2.25","3.00","3.00","3.75","1.35","Turf"
"27/05/2017","14:35","Billesdon Brook","Goodwood","2","6/4","1.50","2.54","1.61","-36.61","1000.00","39270.08","0.80","2.75","2.75","2.62","1.27","Turf"
"27/05/2017","16:05","Priceless","Haydock","1","11/2","5.50","7.00","1.01","-85.57","7.40","5.71","2.90","9.00","9.00","10.00","2.68","Turf"
"27/05/2017","16:35","Gravity Flow","Haydock","8","7/4","1.75","3.03","1.94","-35.97","1000.00","32903.30","0.20","4.00","4.00","4.00","1.49","Turf"
"29/05/2017","15:50","So Sleek","Leicester","3","4/6","0.67","1.70","1.61","-5.29","1000.00","58723.53","0.40","1.66","1.66","1.72","1.14","Turf"
"31/05/2017","16:20","Playful Sound","Nottingham","7","13/8","1.63","2.77","1.43","-48.38","1000.00","36001.08","0.00","2.75","2.75","2.25","1.30","Turf"
"01/06/2017","18:10","Blessed To Empress","Chelmsford City","4","12/1","12.00","16.54","10.00","-39.54","1000.00","5945.95","12.80","7.50","6.00","5.00","4.33","A/W"
"02/06/2017","15:10","Journey","Epsom","5","7/2","3.50","4.74","3.65","-23.00","1000.00","20997.05","0.00","5.00","5.00","6.00","2.09","Turf"
"02/06/2017","16:30","Rhododendron","Epsom","2","8/11","0.73","1.91","1.30","-31.94","1000.00","52256.02","2.00","1.83","1.83","1.83","1.25","Turf"
"03/06/2017","14:30","Silca Mistress","Doncaster","5","8/1","8.00","11.92","4.00","-66.44","1000.00","8289.26","6.50","6.00","6.00","5.00","2.62","Turf"
"03/06/2017","14:35","Laugh Aloud","Epsom","1","4/5","0.80","1.86","1.01","-45.70","2.10","12.90","0.00","2.25","2.25","2.20","1.32","Turf"
"03/06/2017","14:50","Realtra","Musselburgh","5","3/1","3.00","4.60","3.00","-34.78","1000.00","21639.13","3.85","6.50","5.50","5.00","1.58","Turf"
"08/06/2017","16:10","Peach Melba","Haydock","2","6/4","1.50","2.80","1.01","-63.93","400.00","14185.71","1.80","2.87","2.87","2.87","1.69","Turf"
"10/06/2017","15:30","Dubka","Haydock","2","7/1","7.00","9.21","6.00","-34.85","1000.00","10757.76","11.85","6.50","6.50","7.50","2.80","Turf"
"13/06/2017","14:00","Hastenplace","Salisbury","6","12/1","12.00","17.50","5.80","-66.86","1000.00","5614.29","5.40","9.00","9.00","11.00","3.54","Turf"
"14/06/2017","14:10","One Minute","Yarmouth","2","1/3","0.33","1.39","1.14","-17.99","110.00","7813.67","0.00","1.44","1.44","1.44","1.15","Turf"
"15/06/2017","14:30","Spinnaka","Newbury","2","11/4","2.75","3.88","1.28","-67.01","1000.00","25673.20","1.00","8.50","8.50","7.00","1.58","Turf"
"15/06/2017","15:05","Elas Ruby","Newbury","1","9/1","9.00","15.50","1.01","-93.48","40.00","158.06","2.55","11.00","11.00","15.00","2.54","Turf"
"17/06/2017","14:40","Fashion Queen","Sandown","6","9/2","4.50","5.92","4.50","-23.99","670.00","11217.57","0.00","4.33","4.33","4.50","2.10","Turf"
"17/06/2017","15:00","Short Call","Bath","3","6/4","1.50","2.61","2.54","-2.68","1000.00","38214.18","0.00","2.87","3.00","2.25","1.19","Turf"
"17/06/2017","19:40","Izzy Bizu","Leicester","1","6/4","1.50","2.86","1.01","-64.69","2.90","1.40","0.00","2.75","2.75","3.00","1.39","Turf"
"18/06/2017","15:15","Neshmeya","Salisbury","1","7/2","3.50","5.30","1.01","-80.94","11.50","116.98","8.65","7.50","7.50","7.00","1.75","Turf"
"20/06/2017","15:40","Priceless","Ascot","12","11/1","11.00","13.54","10.00","-26.14","1000.00","7285.52","0.00","13.00","13.00","17.00","4.50","Turf"
"21/06/2017","14:10","Villa Tora","Hamilton","5","13/8","1.63","2.98","2.88","-3.36","1000.00","33457.05","0.75","5.00","4.00","3.50","1.44","Turf"
"21/06/2017","14:30","Daban","Ascot","6","7/1","7.00","8.31","5.60","-32.61","1000.00","11933.69","2.30","7.00","7.00","8.00","2.87","Turf"
"21/06/2017","15:05","Mrs Gallagher","Ascot","11","10/1","10.00","14.22","4.60","-67.65","850.00","5877.50","0.00","17.00","15.00","17.00","3.79","Turf"
"21/06/2017","15:40","Aim To Please","Ascot","5","40/1","40.00","60.00","6.00","-90.00","1000.00","1566.67","7.75","34.00","41.00","51.00","10.02","Turf"
"21/06/2017","16:20","Highland Reel","Ascot","1","9/4","2.25","3.55","1.01","-71.55","40.00","1026.76","0.00","3.50","3.50","3.50","1.53","Turf"
"22/06/2017","15:40","Mori","Ascot","2","2/1","2.00","3.30","2.22","-32.73","1000.00","30203.03","0.00","3.50","3.25","3.25","1.61","Turf"
"22/06/2017","16:05","Distant","Chelmsford City","1","4/6","0.67","1.77","1.01","-42.94","6.40","261.58","7.75","3.00","2.75","2.50","1.19","A/W"
"22/06/2017","16:20","Order Of St George","Ascot","2","5/6","0.83","1.95","1.20","-38.46","95.00","4771.79","0.00","2.00","2.00","1.90","1.36","Turf"
"23/06/2017","14:30","Ertiyad","Ascot","16","14/1","14.00","19.71","20.00","1.47","1000.00","4973.57","0.00","17.00","17.00","17.00","4.97","Turf"
"23/06/2017","16:20","Winter","Ascot","1","4/9","0.44","1.52","1.01","-33.55","1.57","3.29","0.00","1.53","1.50","1.50","1.30","Turf"
"24/06/2017","15:40","Dartmouth","Ascot","4","9/4","2.25","3.87","2.00","-48.32","1000.00","25739.79","0.00","3.00","3.00","3.25","1.68","Turf"
"24/06/2017","16:10","Queen Kindly","Ayr","3","7/4","1.75","3.05","2.24","-26.56","1000.00","32686.89","14.30","1.80","1.80","1.83","1.71","Turf"
"25/06/2017","15:30","Abingdon","Pontefract","1","Evens","1.00","2.16","1.01","-53.24","3.15","45.83","9.05","1.66","1.72","1.90","1.30","Turf"
"28/06/2017","16:00","Bletchley","Carlisle","2","7/4","1.75","2.93","1.31","-55.29","150.00","5019.45","0.00","3.00","2.87","2.62","1.41","Turf"
"28/06/2017","18:10","Codicil","Kempton","1","10/1","10.00","21.00","1.01","-95.19","150.00","614.29","0.00","11.00","11.00","12.00","4.35","A/W"
"28/06/2017","19:00","Tulip Fever","Bath","3","Evens","1.00","2.06","1.85","-10.19","1000.00","48443.69","0.00","2.10","2.10","2.25","1.13","Turf"
"29/06/2017","18:20","Lexington Grace","Newbury","5","4/1","4.00","5.28","4.60","-12.88","500.00","9369.70","0.00","3.75","3.75","4.33","1.85","Turf"
"29/06/2017","18:50","Time Change","Newbury","1","11/4","2.75","3.99","1.01","-74.69","4.00","0.25","1.75","3.75","3.50","3.50","1.65","Turf"
"30/06/2017","18:20","Oriental Song","Newmarket","1","13/8","1.63","2.62","1.01","-61.45","2.68","2.29","0.30","2.50","2.50","2.62","1.61","Turf"
"30/06/2017","20:05","Entsar","Newcastle","4","3/1","3.00","4.72","4.30","-8.90","890.00","18755.93","2.25","4.50","4.00","4.33","1.57","A/W"
"01/07/2017","14:40","Dance Diva","Newmarket","1","3/1","3.00","3.75","1.01","-73.07","5.70","52.00","0.00","5.00","5.00","5.50","1.75","Turf"
"01/07/2017","15:15","Home Of The Brave","Newmarket","1","13/8","1.63","2.80","1.01","-63.93","2.82","0.71","0.00","3.25","3.25","3.50","1.37","Turf"
"01/07/2017","16:15","Spinnaka","York","2","2/1","2.00","3.33","2.92","-12.31","1000.00","29930.03","1.25","3.75","3.75","4.00","1.75","Turf"
"02/07/2017","15:10","Whispering Bell","Windsor","1","7/4","1.75","2.72","1.01","-62.87","4.00","47.06","1.80","3.00","3.00","2.75","1.32","Turf"
"06/07/2017","15:30","Royal Parks","Haydock","1","5/2","2.50","3.85","1.01","-73.77","3.90","1.30","3.80","6.50","6.00","4.50","1.37","Turf"
