"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"05/10/2016","14:10","Ahraam","Ludlow","4","2/1","2.00","3.27","2.70","-17.43","1000.00","30481.04","3.50","4.00","3.50","1.34","Hurdle"
"05/10/2016","14:40","Templehills","Ludlow","1","8/11","0.73","1.76","1.01","-42.61","1.78","1.14","4.33","3.50","1.73","1.07","Hurdle"
"05/10/2016","15:30","Outre Mer","Nottingham","1","10/11","0.90","1.92","1.01","-47.40","2.66","38.54","1.91","1.80","1.73","1.40","Turf"
"05/10/2016","15:35","Wayside Flower","Navan","3","2/1","2.00","3.50","1.94","-44.57","1000.00","28471.43","3.25","3.50","4.33","1.47","Turf"
"05/10/2016","16:05","Finn McCool","Navan","1","10/11","0.90","2.05","1.01","-50.73","6.20","202.44","3.25","2.38","2.25","1.53","Turf"
"06/10/2016","14:10","Reckless Serenade","Ayr","2","5/1","5.00","6.80","2.02","-70.29","1000.00","14605.88","5.00","3.75","5.00","2.12","Turf"
"06/10/2016","14:55","Stynes","Exeter","1","13/8","1.63","2.62","1.01","-61.45","3.50","33.59","6.00","5.50","5.50","1.46","Hurdle"
"06/10/2016","15:20","Craig Star","Tramore","3","100/30","3.33","4.69","3.30","-29.64","1000.00","21221.96","7.00","7.50","5.00","1.85","Hurdle"
"06/10/2016","15:55","Sam King","Tramore","4","15/8","1.88","3.05","2.12","-30.49","1000.00","32686.89","3.50","4.50","3.50","1.40","Chase"
"06/10/2016","17:20","Some Kinda Lama","Hereford","1","4/11","0.36","1.46","1.01","-30.82","1.73","18.49","2.63","2.20","1.61","1.09","Hurdle"
"06/10/2016","18:55","Hersigh","Chelmsford City","1","11/8","1.38","2.67","1.01","-62.17","11.00","311.99","2.75","2.00","2.00","1.50","A/W"
"06/10/2016","19:25","Daily Bulletin","Chelmsford City","5","3/1","3.00","4.44","4.10","-7.66","1000.00","22422.52","4.00","3.50","3.00","2.37","A/W"
"07/10/2016","18:40","Three Duchesses","Newcastle","1","11/8","1.38","2.48","1.01","-59.27","10.00","303.23","3.00","2.88","2.88","1.51","A/W"
"07/10/2016","20:00","Manorov","Dundalk","3","5/2","2.50","3.88","3.65","-5.93","1000.00","25673.20","4.33","6.00","5.50","1.63","A/W"
"07/10/2016","20:30","Six Silver Lane","Dundalk","3","13/2","6.50","9.04","7.20","-20.35","230.00","2444.25","6.50","6.50","7.00","2.92","A/W"
"08/10/2016","13:40","Pennsylvania","Limerick","2","6/1","6.00","9.09","2.82","-68.98","1000.00","10901.10","7.00","7.00","7.50","1.96","Turf"
"08/10/2016","14:15","Sharliyna","Limerick","2","Evens","1.00","2.15","1.53","-28.84","1000.00","46411.63","2.88","1.91","1.83","1.25","Turf"
"08/10/2016","16:20","Gulliver","York","1","4/1","4.00","5.47","1.01","-81.54","10.00","82.82","3.75","3.75","4.33","1.98","Turf"
"08/10/2016","16:50","Jack Slade","Fairyhouse","1","9/2","4.50","6.23","1.01","-83.79","6.60","5.94","6.50","5.50","5.00","2.19","Hurdle"
"08/10/2016","17:10","Mr Monochrome","Hexham","3","4/7","0.57","1.70","1.53","-10.00","1000.00","58723.53","2.10","2.10","1.83","1.20","NHF"
"08/10/2016","18:45","Highland Lotus","Newcastle","3","5/1","5.00","5.95","4.50","-24.37","190.00","3093.28","5.00","5.00","4.33","3.25","A/W"
"09/10/2016","14:05","Ice Canyon","Curragh","2","2/1","2.00","3.29","1.01","-69.30","1000.00","30295.14","3.75","3.50","3.25","1.44","Turf"
"09/10/2016","16:20","Monarchs Glen","Goodwood","1","1/3","0.33","1.34","1.01","-24.63","1.92","43.28","1.67","1.44","1.44","1.06","Turf"
"10/10/2016","14:10","Ekhtiyaar","Yarmouth","1","30/100","0.30","1.31","1.01","-22.90","1.36","3.82","2.25","2.00","1.33","1.04","Turf"
"10/10/2016","16:20","Crazy Horse","Salisbury","1","11/4","2.75","4.10","1.01","-75.37","4.80","17.07","4.00","3.50","3.00","1.49","Turf"
"11/10/2016","14:10","Fujaira Bridge","Leicester","3","4/1","4.00","2.91","2.56","-12.03","1000.00","34264.26","7.00","6.00","6.00","1.29","Turf"
"11/10/2016","16:15","Redgrave","Leicester","5","11/4","2.75","4.20","2.22","-47.14","1000.00","23709.52","4.50","5.00","4.33","1.52","Turf"
"11/10/2016","16:45","Bonnie Arlene","Leicester","2","3/1","3.00","4.12","2.26","-45.15","1000.00","24171.84","7.50","4.33","5.00","1.74","Turf"
"12/10/2016","13:30","Panther Patrol","Bath","4","9/2","4.50","6.02","4.70","-21.93","1000.00","16511.30","6.00","5.50","4.50","2.19","Turf"
"12/10/2016","15:20","Fire In His Eyes","Punchestown","1","13/8","1.63","2.80","1.01","-63.93","190.00","6685.71","3.00","1.91","1.91","1.17","Hurdle"
"12/10/2016","16:45","Vantage Point","Bath","2","2/5","0.40","1.46","1.09","-25.34","11.00","653.42","1.44","1.36","1.40","1.10","Turf"
"12/10/2016","18:25","Hyper Dream","Kempton","4","4/11","0.36","1.33","1.24","-6.77","1000.00","75087.97","1.67","1.61","1.61","1.08","A/W"
"13/10/2016","17:50","Masonic","Chelmsford City","2","5/4","1.25","2.63","1.80","-31.56","1000.00","37922.81","2.75","2.00","1.80","1.31","A/W"
"14/10/2016","15:35","Prettylittlething","Wincanton","2","13/8","1.63","2.96","1.34","-54.73","680.00","22872.97","2.00","1.91","1.91","1.83","Chase"
"14/10/2016","16:45","Rouge Devils","Wincanton","1","8/11","0.73","1.80","1.01","-43.89","1.94","7.78","2.63","3.00","2.75","1.22","Hurdle"
"14/10/2016","17:05","Gabrielle","Redcar","1","13/8","1.63","2.75","1.01","-63.27","8.00","190.91","3.00","2.20","2.38","1.62","Turf"
"14/10/2016","18:00","Desert Dancer","Dundalk","2","6/1","6.00","6.96","2.00","-71.26","1000.00","14267.82","11.00","10.00","10.00","2.52","A/W"
"14/10/2016","20:50","Best Laid Plans","Newcastle","2","6/4","1.50","2.80","1.96","-30.00","1000.00","35614.29","2.38","2.38","2.88","1.55","A/W"
"15/10/2016","13:40","The Statesman","Cork","3","11/2","5.50","8.00","6.00","-25.00","1000.00","12400.00","7.00","8.00","8.00","2.12","Turf"
"15/10/2016","16:30","Bandsman","Market Rasen","2","11/4","2.75","3.85","1.44","-62.60","1000.00","25874.03","5.00","4.00","3.50","1.52","NHF"
"15/10/2016","18:15","Kindly","Wolverhampton","2","7/2","3.50","5.29","1.69","-68.05","1000.00","18803.59","4.50","4.00","4.00","2.17","A/W"
"16/10/2016","15:05","Taper Tantrum","Kempton","3","4/7","0.57","1.60","1.19","-25.62","1000.00","62400.00","1.80","1.73","1.73","1.12","Hurdle"
"16/10/2016","16:00","New Kid In Town","Cork","1","9/4","2.25","3.47","1.01","-70.89","3.90","12.39","4.00","3.25","3.25","1.95","Chase"
"16/10/2016","16:45","Prince Khurram","Kempton","2","4/1","4.00","5.10","4.40","-13.73","1000.00","19507.84","4.50","4.50","4.50","2.51","Chase"
"16/10/2016","17:05","Bargy Lady","Cork","2","10/11","0.90","1.93","1.56","-19.17","1000.00","51713.47","1.50","1.61","1.61","1.15","NHF"
"17/10/2016","13:50","Foxcatcher","Windsor","1","4/7","0.57","1.63","1.01","-38.04","1.76","7.98","1.80","1.80","1.50","1.09","Turf"
"18/10/2016","14:05","Sir John Lavery","Gowran Park","1","8/13","0.61","1.63","1.01","-38.04","3.10","90.18","2.00","1.67","1.61","1.08","Turf"
"18/10/2016","15:40","Drumlee Sunset","Exeter","1","1/8","0.13","1.17","1.01","-13.68","1.17","0.00","1.20","1.20","1.14","1.06","Hurdle"
"18/10/2016","17:40","Dragon Dream","Kempton","3","9/4","2.25","3.54","2.00","-43.50","1000.00","28148.59","4.00","3.25","3.50","1.52","A/W"
"18/10/2016","19:40","Bazzat","Kempton","1","9/4","2.25","3.25","1.01","-68.92","7.00","115.38","3.75","3.75","3.25","1.50","A/W"
"19/10/2016","17:00","Moorstone","Fontwell","6","7/2","3.50","4.56","4.20","-7.89","1000.00","21829.82","3.00","2.63","2.75","1.56","NHF"
"19/10/2016","18:50","Compas Scoobie","Kempton","1","7/4","1.75","2.86","1.01","-64.69","10.00","249.65","5.00","3.25","2.88","1.29","A/W"
"20/10/2016","14:35","Eiri Na Casca","Thurles","7","9/2","4.50","6.25","6.00","-4.00","1000.00","15900.00","4.00","4.50","4.00","2.32","Chase"
"20/10/2016","15:20","Up And Go","Carlisle","2","11/2","5.50","6.81","2.06","-69.75","1000.00","14584.29","5.00","4.33","5.00","2.50","Hurdle"
"20/10/2016","15:40","Dominada","Ludlow","1","5/6","0.83","1.93","1.01","-47.67","2.88","49.22","1.80","1.67","1.61","1.26","Hurdle"
"20/10/2016","17:25","Bensachuine","Thurles","6","11/4","2.75","4.30","3.80","-11.63","1000.00","23155.81","4.50","4.00","4.33","1.78","NHF"
"20/10/2016","19:15","Shypen","Chelmsford City","7","7/2","3.50","4.71","3.90","-17.20","1000.00","21131.42","4.33","4.00","3.75","1.89","A/W"
"20/10/2016","20:15","Satish","Chelmsford City","4","5/2","2.50","4.10","3.00","-26.83","1000.00","24290.24","3.50","3.25","3.75","1.35","A/W"
"21/10/2016","14:10","El Bandit","Cheltenham","1","6/5","1.20","2.34","1.01","-56.84","24.00","925.64","2.50","2.50","2.50","1.39","Hurdle"
"21/10/2016","15:55","Tiger Roll","Cheltenham","3","6/4","1.50","2.61","1.75","-32.95","1000.00","38214.18","2.50","2.38","2.10","1.73","Chase"
"21/10/2016","18:50","Draw Swords","Wolverhampton","2","4/1","4.00","5.20","1.27","-75.58","38.00","630.77","4.50","4.00","4.00","2.58","A/W"
"21/10/2016","20:35","Reddot Express","Dundalk","7","5/2","2.50","3.78","3.00","-20.63","1000.00","26355.03","5.00","6.00","4.50","1.63","A/W"
"22/10/2016","18:05","Miss Mayson","Chelmsford City","8","4/1","4.00","6.33","5.60","-11.53","1000.00","15697.79","6.00","4.50","4.50","2.03","A/W"
"22/10/2016","19:40","Mercy Me","Chelmsford City","7","3/1","3.00","4.20","3.60","-14.29","1000.00","23709.52","5.50","5.50","5.50","1.66","A/W"
"22/10/2016","20:10","Work","Chelmsford City","1","5/4","1.25","2.39","1.01","-57.74","2.64","10.46","3.00","2.50","2.50","1.39","A/W"
"23/10/2016","15:05","Making Light","Leopardstown","1","3/1","3.00","4.40","1.01","-77.05","6.00","36.36","4.00","4.33","5.00","1.77","Turf"
"23/10/2016","17:00","Mistress Massini","Aintree","4","16/1","16.00","18.36","10.00","-45.53","1000.00","5346.62","11.00","10.00","13.00","4.30","NHF"
"24/10/2016","13:50","Bithynia","Redcar","2","3/1","3.00","4.70","2.86","-39.15","1000.00","21176.60","6.00","7.00","6.00","1.64","Turf"
"24/10/2016","14:40","Spirit of Zeb","Leicester","8","5/2","2.50","3.88","2.60","-32.99","1000.00","25673.20","5.50","4.50","4.50","1.72","Turf"
"24/10/2016","15:25","Miningrocks","Redcar","3","3/1","3.00","4.30","1.20","-72.09","1000.00","23155.81","5.00","5.00","5.50","1.53","Turf"
"24/10/2016","16:10","Bright Prospect","Ayr","2","7/2","3.50","5.92","1.77","-70.10","26.00","339.19","4.00","4.50","4.50","2.30","Chase"
"24/10/2016","16:20","Tawdeea","Leicester","1","2/1","2.00","3.25","1.01","-68.92","4.50","38.46","3.50","2.88","2.75","1.43","Turf"
"24/10/2016","16:50","Sitar","Leicester","3","7/4","1.75","3.77","2.76","-26.79","1000.00","26425.20","3.50","2.88","2.88","1.57","Turf"
"25/10/2016","13:30","Rolling Dylan","Chepstow","2","5/4","1.25","2.44","2.00","-18.03","1000.00","40883.61","3.75","4.00","3.00","1.22","Hurdle"
"25/10/2016","14:40","Value At Risk","Bangor-On-Dee","1","Evens","1.00","2.10","1.01","-51.90","4.00","90.48","2.10","2.20","2.25","1.30","Chase"
"25/10/2016","17:00","St Malo","Newcastle","1","8/11","0.73","1.85","1.01","-45.41","2.58","39.46","1.91","1.73","1.73","1.17","A/W"
"25/10/2016","20:00","Equinette","Newcastle","7","9/4","2.25","3.58","3.15","-12.01","1000.00","27832.96","2.25","2.00","2.00","1.25","A/W"
"26/10/2016","14:30","Casablanca","Chelmsford City","3","2/1","2.00","2.96","2.02","-31.76","1000.00","33683.78","3.75","3.75","3.50","1.15","A/W"
"26/10/2016","14:40","Lee Side Lady","Fakenham","2","7/4","1.75","2.84","1.75","-38.38","1000.00","35111.27","2.38","2.25","2.20","1.72","Hurdle"
"26/10/2016","15:10","Fool To Cry","Fakenham","1","7/4","1.75","3.07","1.01","-67.10","7.80","154.07","3.00","3.25","3.00","1.30","Hurdle"
"26/10/2016","17:10","The Caller","Fakenham","1","6/4","1.50","2.78","1.01","-63.67","4.70","69.06","2.50","2.38","2.38","1.40","NHF"
"27/10/2016","19:10","Bazzat","Chelmsford City","8","2/1","2.00","5.13","5.10","-0.58","1000.00","19393.18","3.50","3.25","3.25","1.83","A/W"
"28/10/2016","16:20","Noble Legend","Uttoxeter","6","9/1","9.00","10.44","7.60","-27.20","1000.00","9478.54","15.00","12.00","12.00","3.00","Chase"
"28/10/2016","17:00","Thyne For Gold","Wetherby","3","2/1","2.00","3.25","1.52","-53.23","1000.00","30669.23","3.75","3.75","3.75","1.61","Hurdle"
"28/10/2016","18:15","Royal Icon","Newcastle","2","8/1","8.00","16.01","5.80","-63.77","1000.00","6146.10","11.00","7.50","7.50","2.68","A/W"
"28/10/2016","18:45","Rural Celebration","Newcastle","1","5/2","2.50","3.82","1.01","-73.56","8.00","109.42","3.50","3.00","3.00","1.68","A/W"
"29/10/2016","13:20","Cashla Bay","Newmarket","1","8/11","0.73","1.86","1.01","-45.70","2.96","59.14","2.50","2.25","1.91","1.19","Turf"
"29/10/2016","13:50","Curlew River","Newmarket","7","2/1","2.00","3.20","2.88","-10.00","1000.00","31150.00","2.75","2.63","2.63","1.56","Turf"
"29/10/2016","16:05","Baydar","Newmarket","7","13/8","1.63","2.70","2.50","-7.41","1000.00","36937.04","3.50","3.50","3.00","1.41","Turf"
"29/10/2016","16:30","Royal Vacation","Wetherby","2","6/4","1.50","2.68","2.62","-2.24","1000.00","37213.43","2.88","2.88","2.63","1.38","Chase"
"29/10/2016","16:45","Bagad Bihoue","Ascot","2","Evens","1.00","2.00","1.57","-21.50","1000.00","49900.00","3.00","3.00","3.00","1.36","Hurdle"
"29/10/2016","18:40","Dealer's Choice","Chelmsford City","3","4/5","0.80","1.90","1.50","-21.05","1000.00","52531.58","2.00","1.91","1.91","1.13","A/W"
"30/10/2016","13:00","Two Taffs","Carlisle","1","2/7","0.28","1.30","1.01","-22.31","1.34","3.08","1.40","1.36","1.36","1.10","Hurdle"
"30/10/2016","14:00","Venezia","Wexford","6","5/2","2.50","3.70","3.00","-18.92","1000.00","26927.03","3.00","3.00","3.25","1.60","Hurdle"
"30/10/2016","14:50","Potters Point","Galway","1","11/8","1.38","2.56","1.01","-60.55","4.90","91.41","1.50","1.50","1.57","1.30","Hurdle"
"30/10/2016","16:25","Joey Sasa","Galway","1","2/1","2.00","3.37","1.01","-70.03","3.75","11.28","3.00","3.00","3.00","1.39","NHF"
"31/10/2016","13:00","New Member","Hereford","3","3/1","3.00","4.79","2.82","-41.13","1000.00","20776.83","3.75","3.75","6.00","1.49","Hurdle"
"31/10/2016","13:25","Kalopsia","Galway","1","6/4","1.50","2.78","1.01","-63.67","16.00","475.54","2.25","2.25","2.25","1.14","Hurdle"
"31/10/2016","13:30","Whataknight","Hereford","1","1/5","0.20","1.23","1.01","-17.89","1.69","37.40","1.25","1.25","1.22","1.09","Chase"
"31/10/2016","13:55","Free Expression","Galway","2","5/4","1.25","2.40","1.84","-23.33","1000.00","41566.67","1.80","1.83","1.91","1.23","Chase"
"31/10/2016","14:30","Kilronan High","Hereford","1","7/4","1.75","2.78","1.01","-63.67","3.00","7.91","2.88","3.00","3.00","1.74","Chase"
"31/10/2016","14:40","Oliver's Hill","Plumpton","FE","4/1","4.00","5.51","2.04","-62.98","1000.00","18048.82","7.00","7.00","7.00","1.97","Chase"
"31/10/2016","15:00","Some Kinda Lama","Hereford","1","5/4","1.25","2.41","1.01","-58.09","2.50","3.73","3.00","2.75","2.50","1.51","Hurdle"
"31/10/2016","15:45","Ball D'arc","Wexford","1","4/7","0.57","1.60","1.01","-36.88","1.62","1.25","1.50","1.50","1.53","1.20","Chase"
"31/10/2016","16:30","Jelan","Galway","1","Evens","1.00","2.10","1.01","-51.90","5.30","152.38","3.25","3.00","3.00","1.27","NHF"
"01/11/2016","14:50","Southfield Vic","Exeter","2","13/8","1.63","2.96","1.60","-45.95","1000.00","33683.78","4.33","4.50","4.33","1.15","Chase"
"01/11/2016","15:10","Hard To Handel","Redcar","1","8/11","0.73","1.89","1.01","-46.56","5.40","185.71","1.57","1.53","1.53","1.22","Turf"
"01/11/2016","16:00","Stanley","Wolverhampton","2","4/5","0.80","1.82","1.54","-15.38","1000.00","54845.05","2.50","2.25","2.25","1.08","A/W"
"01/11/2016","16:20","Culm Counsellor","Exeter","1","11/2","5.50","8.44","1.01","-88.03","120.00","1321.80","7.00","7.00","7.00","2.64","Hurdle"
"02/11/2016","12:50","Crowned Eagle","Nottingham","1","7/2","3.50","4.90","1.01","-79.39","6.60","34.69","3.50","3.25","3.25","1.76","Turf"
"02/11/2016","14:40","Endeavor","Musselburgh","2","5/2","2.50","3.88","1.08","-72.16","1000.00","25673.20","2.75","2.75","2.88","2.06","Chase"
"02/11/2016","15:10","Shantou Tiger","Musselburgh","2","5/6","0.83","1.88","1.69","-10.11","1000.00","53091.49","2.88","2.88","2.38","1.13","Hurdle"
"02/11/2016","18:55","Kananee","Kempton","1","15/8","1.88","2.77","1.01","-63.54","7.00","152.71","4.33","4.33","3.25","1.90","A/W"
"03/11/2016","12:50","Listen Dear","Thurles","1","1/12","0.08","1.13","1.01","-10.62","1.98","75.22","1.20","1.20","1.20","0.00","Chase"
"03/11/2016","14:20","Grove Silver","Musselburgh","3","8/11","0.73","1.85","1.30","-29.73","1000.00","53954.05","0.00","0.00","0.00","1.16","Chase"
"03/11/2016","15:55","Unify","Market Rasen","1","1/2","0.50","1.55","1.01","-34.84","3.85","148.39","1.83","1.83","1.57","1.11","Chase"
"03/11/2016","16:05","Senatus","Musselburgh","1","11/10","1.10","2.33","1.01","-56.65","3.25","39.48","2.00","2.00","1.83","1.44","NHF"
"03/11/2016","17:50","Fort Bastion","Chelmsford City","1","4/7","0.57","1.58","1.01","-36.08","1.69","6.96","2.20","2.20","2.10","1.23","A/W"
"03/11/2016","20:00","Port Isaac","Chelmsford City","2","4/9","0.44","1.49","1.16","-22.15","1000.00","67014.09","1.44","1.44","1.44","1.08","A/W"
"04/11/2016","13:10","Kelka","Hexham","1","5/4","1.25","2.34","1.01","-56.84","2.30","-1.71","2.62","2.50","2.37","1.37","Hurdle"
"04/11/2016","13:50","Apple's Jade","Down Royal","2","1/2","0.50","1.62","1.15","-29.01","1000.00","61628.40","1.36","1.33","1.40","1.12","Hurdle"
"04/11/2016","14:00","Pinkie Brown","Warwick","1","5/6","0.83","1.84","1.01","-45.11","2.04","10.87","4.50","5.00","5.50","0.00","Chase"
"04/11/2016","14:35","Courtlands Prince","Warwick","3","2/1","2.00","3.39","2.66","-21.53","1000.00","29398.53","3.50","3.50","2.87","1.35","Hurdle"
"04/11/2016","14:45","Innocent Girl","Fontwell","1","4/6","0.67","1.84","1.01","-45.11","1.85","0.54","1.80","1.80","1.50","1.25","Chase"
"04/11/2016","15:10","Brownville","Warwick","2","2/5","0.40","1.46","1.11","-23.97","1000.00","68393.15","2.20","2.25","1.61","1.09","Chase"
"04/11/2016","19:05","Hes Our Music","Dundalk","1","6/4","1.50","2.74","1.01","-63.14","2.78","1.46","3.50","3.50","3.00","1.44","A/W"
"05/11/2016","13:30","Definite Outcome","Aintree","UR","7/4","1.75","3.21","1.56","-51.40","1000.00","31052.65","2.87","2.87","2.75","1.50","Chase"
"05/11/2016","13:35","Virgilio","Wincanton","PU","7/4","1.75","2.86","2.50","-12.59","1000.00","34865.03","3.50","3.50","3.25","1.46","Chase"
"05/11/2016","16:15","Touch Kick","Aintree","4","3/1","3.00","4.48","3.75","-16.29","1000.00","22221.43","4.00","4.00","3.75","1.49","NHF"
"05/11/2016","17:10","El Cap","Chelmsford City","2","11/8","1.38","2.25","1.30","-42.22","1000.00","44344.44","3.75","4.00","3.50","1.33","A/W"
"05/11/2016","17:40","Sunset Dream","Chelmsford City","3","5/1","5.00","8.30","2.16","-73.98","1000.00","11948.19","3.00","3.00","3.75","2.44","A/W"
"06/11/2016","12:30","Braavos","Sandown","5","11/4","2.75","4.14","3.85","-7.00","1000.00","24054.59","4.00","4.00","3.75","2.36","Hurdle"
"06/11/2016","13:10","Avant Tout","Naas","PU","9/4","2.25","3.49","3.20","-8.31","1000.00","28553.30","4.50","3.75","3.75","1.84","Chase"
"06/11/2016","13:40","Khezerabad","Sandown","1","8/15","0.53","1.59","1.01","-36.48","1.80","13.21","1.72","1.61","1.61","1.09","Hurdle"
"06/11/2016","13:45","Ivanovich Gorbatov","Naas","3","6/4","1.50","2.84","2.00","-29.58","1000.00","35111.27","2.00","2.00","2.10","1.54","Hurdle"
"06/11/2016","14:50","Royal Irish Hussar","Sandown","4","2/1","2.00","3.17","1.90","-40.06","1000.00","31445.74","3.25","3.25","3.25","1.53","Hurdle"
"06/11/2016","16:25","Good Thyne Tara","Cork","1","4/9","0.44","1.51","1.01","-33.11","1.67","10.60","1.50","1.44","1.50","1.09","NHF"
"07/11/2016","14:20","Derintoher Yank","Carlisle","1","1/2","0.50","1.53","1.01","-33.99","1.77","15.69","1.40","1.36","1.40","1.18","Hurdle"
"07/11/2016","15:40","Josses Hill","Kempton","1","8/13","0.61","1.65","1.01","-38.79","1.66","0.61","1.72","1.72","1.61","0.00","Chase"
"07/11/2016","16:00","Derrynane","Carlisle","3","5/4","1.25","2.40","1.17","-51.25","1000.00","41566.67","2.50","2.20","2.20","1.28","NHF"
"08/11/2016","13:00","Middlebrow","Sedgefield","5","7/4","1.75","2.84","2.22","-21.83","1000.00","35111.27","3.25","2.75","2.75","1.65","Hurdle"
"08/11/2016","13:20","Phobiaphiliac","Lingfield","1","1/4","0.25","1.28","1.01","-21.09","1.69","32.03","2.37","2.20","2.00","1.06","Hurdle"
"08/11/2016","15:30","Theligny","Lingfield","1","5/4","1.25","2.28","1.01","-55.70","8.40","268.42","2.20","2.20","2.25","1.48","Hurdle"
"08/11/2016","15:40","Musaanada","Newcastle","1","4/6","0.67","1.72","1.01","-41.28","6.20","260.47","2.00","2.00","1.72","1.15","A/W"
"08/11/2016","16:15","Ronnie The Rooster","Newcastle","1","11/8","1.38","2.58","1.01","-60.85","5.80","124.81","2.50","2.50","2.10","1.52","A/W"
"08/11/2016","16:45","Indian Blessing","Newcastle","1","2/1","2.00","3.22","1.01","-68.63","500.00","15427.95","5.50","7.00","6.00","1.48","A/W"
"08/11/2016","17:15","Crystallographer","Newcastle","1","10/11","0.90","2.00","1.01","-49.50","2.26","13.00","2.25","2.25","2.37","1.37","A/W"
"09/11/2016","17:35","Heat Of The Day","Dundalk","2","3/1","3.00","4.20","1.12","-73.33","1000.00","23709.52","2.87","2.87","4.50","1.71","A/W"
"09/11/2016","19:35","Chestnut Fire","Dundalk","1","11/8","1.38","2.50","1.01","-59.60","2.78","11.20","3.25","3.00","2.75","1.32","A/W"
"10/11/2016","15:45","Instant Replay","Towcester","6","7/2","3.50","4.96","2.66","-46.37","1000.00","20061.29","5.50","5.50","7.50","1.77","NHF"
"10/11/2016","17:55","Ninety Years Young","Chelmsford City","2","6/4","1.50","2.60","3.40","30.77","1000.00","38361.54","3.50","3.25","2.87","1.46","A/W"
"11/11/2016","12:45","Lady Cleo","Lingfield","5","4/1","4.00","6.49","3.55","-45.30","500.00","7604.16","5.50","6.00","6.00","1.64","A/W"
"12/11/2016","12:30","Marquis Of Carabas","Uttoxeter","5","13/8","1.63","2.70","2.64","-2.22","1000.00","36937.04","3.25","2.75","2.75","1.38","Hurdle"
"12/11/2016","13:05","Rolling Dylan","Uttoxeter","1","10/11","0.90","2.09","1.01","-51.67","22.00","952.63","3.25","3.25","2.62","1.25","Hurdle"
"12/11/2016","14:35","Equinette","Lingfield","3","5/2","2.50","4.10","2.60","-36.59","1000.00","24290.24","2.50","2.50","3.25","1.43","A/W"
"12/11/2016","18:15","Gorgeous Noora","Wolverhampton","1","Evens","1.00","2.09","1.01","-51.67","2.10","0.48","2.37","2.25","2.20","1.18","A/W"
"12/11/2016","19:15","Golden Eye","Wolverhampton","5","11/2","5.50","7.43","5.70","-23.28","1000.00","13358.95","5.00","5.00","5.00","2.54","A/W"
"12/11/2016","19:45","Forecaster","Wolverhampton","5","2/1","2.00","3.55","2.10","-40.85","1000.00","28069.01","3.75","3.75","3.75","1.34","A/W"
"13/11/2016","15:40","Brahms De Clermont","Cheltenham","6","11/8","1.38","2.65","2.52","-4.91","1000.00","37635.85","4.50","6.00","4.33","1.44","NHF"
"13/11/2016","16:00","Westland Row","Navan","3","9/4","2.25","3.52","3.00","-14.77","1000.00","28309.09","8.00","8.50","6.00","1.37","NHF"
"14/11/2016","15:20","John Williams","Musselburgh","3","6/4","1.50","2.52","1.56","-38.10","1000.00","39582.54","3.50","3.25","3.25","1.42","Chase"
"15/11/2016","12:55","Melting Dew","Lingfield","1","7/1","7.00","11.50","1.01","-91.22","100.00","769.57","7.00","8.00","8.50","2.49","A/W"
"16/11/2016","13:20","Copain De Classe","Chepstow","1","10/11","0.90","1.96","1.01","-48.47","2.20","12.24","2.10","1.90","1.72","1.21","Hurdle"
"16/11/2016","14:05","Top Notch","Warwick","1","1/8","0.13","1.14","1.01","-11.40","1.18","3.51","1.14","1.14","1.15","1.06","Chase"
"17/11/2016","14:40","Westerner Lady","Clonmel","1","Evens","1.00","2.04","1.01","-50.49","2.38","16.67","1.57","1.57","1.61","1.36","Chase"
"17/11/2016","15:15","Tisamystery","Clonmel","4","3/1","3.00","4.86","3.50","-27.98","1000.00","20476.13","3.75","3.75","3.75","2.54","Chase"
"17/11/2016","15:45","Western Ryder","Market Rasen","2","4/6","0.67","1.76","1.48","-15.91","100.00","5581.82","2.00","1.80","1.72","1.18","NHF"
"17/11/2016","15:50","Miss Me Now","Clonmel","1","100/30","3.33","4.67","1.01","-78.37","160.00","3326.12","5.00","5.00","5.00","1.56","Hurdle"
"18/11/2016","15:45","Gibbes Bay","Haydock","4","5/2","2.50","3.86","3.60","-6.74","1000.00","25806.74","4.50","4.50","4.33","1.67","NHF"
"18/11/2016","19:00","Meetyouatthemoon","Dundalk","1","6/1","6.00","6.80","1.01","-85.15","11.00","61.76","9.00","9.00","13.00","2.04","A/W"
"19/11/2016","12:00","Landofhopeandglory","Punchestown","1","4/6","0.67","1.68","1.01","-39.88","2.50","48.81","1.40","1.36","1.36","1.19","Hurdle"
"19/11/2016","12:05","Robinesse","Huntingdon","3","8/11","0.73","1.79","1.55","-13.41","1000.00","55765.92","2.00","2.00","1.66","1.33","Hurdle"
"20/11/2016","13:10","Ball D'arc","Punchestown","4","4/1","4.00","5.98","5.80","-3.01","1000.00","16622.41","7.00","7.00","7.00","1.99","Chase"
"20/11/2016","15:45","Black Ivory","Uttoxeter","1","9/4","2.25","3.60","1.01","-71.94","13.00","261.11","3.50","3.50","3.00","1.70","Hurdle"
"20/11/2016","15:55","Arctic Light","Punchestown","2","8/1","8.00","12.50","9.00","-28.00","890.00","7020.00","5.00","5.00","5.50","3.70","NHF"
"21/11/2016","13:10","Gannicus","Ludlow","6","9/4","2.25","3.85","3.70","-3.90","1000.00","25874.03","2.50","2.37","2.87","1.45","Hurdle"
