"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"09/06/2016","19:25","Orcia","Leopardstown","3","6/1","6.00","8.87","4.00","-54.90","1000.00","11173.96","3.95","5.50","7.00","8.50","2.50","Turf"
"09/06/2016","21:15","Jolievitesse","Haydock","2","7/2","3.50","4.80","4.20","-12.50","1000.00","20733.33","3.60","6.00","7.00","4.50","2.64","Turf"
"15/06/2016","14:45","Zebedee Cat","Hamilton","6","11/1","11.00","13.08","2.56","-80.43","1000.00","7545.26","2.60","7.00","8.50","9.00","3.50","Turf"
"16/06/2016","18:25","Smokey Quartz","Leopardstown","5","9/4","2.25","3.35","1.50","-55.22","1000.00","29750.75","10.30","7.00","7.50","6.00","1.59","Turf"
"16/06/2016","19:25","Roibeard","Leopardstown","2","6/1","6.00","7.42","3.35","-54.85","1000.00","13377.09","11.05","7.00","11.00","13.00","2.10","Turf"
"17/06/2016","15:20","Box Office","Market Rasen","5","5/2","2.50","3.86","3.10","-19.69","1000.00","25806.74","30.05","5.50","5.50","6.00","1.57","Chase"
"19/06/2016","16:10","See And Be Seen","Pontefract","7","7/2","3.50","5.07","4.50","-11.24","1000.00","19623.87","80.10","5.50","4.50","4.50","2.21","Turf"
"22/06/2016","19:40","Madame Bounty","Bath","3","7/2","3.50","5.74","1.20","-79.09","1000.00","17321.60","2.55","6.00","7.00","6.00","1.69","Turf"
"23/06/2016","17:50","Bective","Leopardstown","7","10/1","10.00","15.00","14.50","-3.33","1000.00","6566.67","3.50","5.00","7.00","7.00","2.95","Turf"
"25/06/2016","19:55","Chez Vegas","Doncaster","5","11/2","5.50","7.22","6.20","-14.13","1000.00","13750.42","0.00","6.00","8.50","8.50","2.59","Turf"
"26/06/2016","15:40","Goodwood Zodiac","Windsor","1","15/8","1.88","3.05","1.01","-66.89","3.25","6.56","2.75","4.00","3.50","3.50","1.67","Turf"
"27/06/2016","20:55","Shifting Star","Windsor","1","11/4","2.75","4.53","1.01","-77.70","4.60","1.55","1.25","3.75","3.75","4.00","1.57","Turf"
"28/06/2016","14:30","Whitkirk","Hamilton","1","5/2","2.50","3.59","1.01","-71.87","4.60","28.13","1.25","6.00","5.00","5.50","1.52","Turf"
"01/07/2016","18:35","Fast Candy","Bellewstown","10","14/1","14.00","21.00","21.00","0.00","1000.00","4661.90","13.90","5.00","9.00","9.00","8.47","Turf"
"06/07/2016","20:30","Pongo Twistleton","Bath","2","11/4","2.75","4.14","2.40","-42.03","430.00","10286.47","1.00","3.75","4.00","4.33","1.99","Turf"
"08/07/2016","18:40","Glenamoy Lad","Navan","2","10/11","0.90","1.90","1.24","-34.74","1000.00","52531.58","5.75","2.75","2.63","2.63","1.11","Turf"
"10/07/2016","16:35","Notimetoserve","Sligo","4","12/1","12.00","17.00","5.00","-70.59","1000.00","5782.35","0.10","6.00","9.00","12.00","3.80","Hurdle"
"15/07/2016","14:20","Smiley Riley","Nottingham","6","20/1","20.00","30.55","10.50","-65.63","1000.00","3173.32","44.50","7.00","11.00","13.00","9.60","Turf"
"16/07/2016","18:40","Alcanar","Lingfield","6","7/1","7.00","9.17","2.50","-72.74","1000.00","10805.13","16.00","4.50","4.50","5.00","2.64","Turf"
"16/07/2016","19:15","Wentwell Yesterday","Lingfield","5","10/1","10.00","12.00","6.40","-46.67","1000.00","8233.33","9.70","7.00","7.00","7.50","4.98","Turf"
"17/07/2016","16:35","All The Sevens","Tipperary","PU","7/1","7.00","9.79","4.00","-59.14","590.00","5926.56","9.50","5.50","4.50","4.33","3.69","Chase"
"18/07/2016","13:55","Micolys","Ayr","1","3/1","3.00","3.93","1.01","-74.30","6.00","52.67","5.05","6.00","7.00","5.00","1.81","Turf"
"19/07/2016","14:45","Copper Baked","Musselburgh","3","10/11","0.90","2.01","1.71","-14.93","1000.00","49651.24","4.85","2.75","2.63","1.91","1.32","Turf"
"20/07/2016","16:40","The Greedy Boy","Bath","7","11/8","1.38","2.54","2.28","-10.24","1000.00","39270.08","7.85","3.50","3.25","2.63","1.39","Turf"
"22/07/2016","15:40","Dancing Elegance","Thirsk","8","16/1","16.00","21.53","16.50","-23.36","880.00","3987.32","6.05","7.00","9.00","11.00","4.16","Turf"
"23/07/2016","14:05","Kiss The Wind","Gowran Park","7","7/2","3.50","4.88","4.20","-13.93","1000.00","20391.80","5.75","7.00","7.00","6.00","1.73","Turf"
"23/07/2016","19:10","Marquee Club","Lingfield","1","7/2","3.50","5.10","1.01","-80.20","5.20","1.96","4.25","6.00","6.00","6.00","1.87","Turf"
"23/07/2016","19:50","Lily Trotter","Salisbury","3","12/1","12.00","16.17","5.00","-69.08","360.00","2126.35","13.40","5.50","8.00","8.00","4.50","Turf"
"26/07/2016","14:45","Quiet Moment","Beverley","3","11/4","2.75","4.01","3.25","-18.95","1000.00","24837.66","1.00","2.63","2.50","2.25","1.59","Turf"
"27/07/2016","15:00","All The Answers","Galway","1","100/30","3.33","5.44","1.01","-81.43","9.00","65.44","26.25","5.50","5.50","5.50","1.52","Hurdle"
"29/07/2016","17:50","Always Summer","Newmarket","4","4/1","4.00","5.30","4.00","-24.53","1000.00","18767.92","6.75","3.25","4.00","4.33","3.35","Turf"
