"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"03/09/2016","17:00","Icefall","Thirsk","2","7/4","1.75","3.26","1.10","-66.26","1000.00","30574.85","10.70","5.00","4.50","4.00","1.65","Turf"
"06/09/2016","13:50","Sheriff Garrett","Redcar","8","33/1","33.00","51.34","40.00","-22.09","1000.00","1847.80","4.30","6.00","10.00","21.00","7.91","Turf"
"09/09/2016","16:10","Dark Destroyer","Salisbury","10","11/4","2.75","4.22","3.45","-18.25","1000.00","23596.68","6.05","3.75","2.75","2.63","1.65","Turf"
"11/09/2016","16:45","Rayaa","Ffos Las","4","11/4","2.75","4.88","4.10","-15.98","1000.00","20391.80","0.60","4.50","5.00","4.00","1.81","Turf"
"13/09/2016","15:00","Hamba Kashe","Thirsk","5","10/1","10.00","19.00","7.00","-63.16","1000.00","5163.16","4.25","7.00","7.00","7.00","3.39","Turf"
"13/09/2016","18:15","Alpine Dream","Carlisle","1","7/2","3.50","4.90","1.01","-79.39","13.00","165.31","0.30","6.50","6.00","5.50","1.65","Turf"
"15/09/2016","20:50","Occasional Dream","Chelmsford City","9","20/1","20.00","38.00","34.00","-10.53","1000.00","2531.58","8.25","5.50","7.50","7.50","9.91","A/W"
"18/09/2016","14:10","Kovera","Uttoxeter","13","16/1","16.00","29.11","23.00","-20.99","1000.00","3335.25","34.75","7.00","9.00","11.00","5.90","Hurdle"
"18/09/2016","17:50","Pacodali","Gowran Park","1","5/1","5.00","8.60","1.01","-88.26","9.20","6.98","11.05","3.50","5.00","5.50","1.93","Turf"
"21/09/2016","14:55","Alizee De Janeiro","Perth","4","9/1","9.00","11.50","11.00","-4.35","1000.00","8595.65","39.30","6.00","8.00","9.00","4.80","Chase"
"22/09/2016","16:15","Forever Popular","Newmarket","5","7/2","3.50","5.70","4.10","-28.07","1000.00","17443.86","8.05","7.00","6.50","5.00","1.79","Turf"
"24/09/2016","15:20","Reverend Jacobs","Haydock","7","11/4","2.75","4.66","3.25","-30.26","1000.00","21359.23","7.25","7.00","5.00","5.00","1.87","Turf"
"28/09/2016","13:50","Make Time","Salisbury","1","3/1","3.00","4.00","1.01","-74.75","4.90","22.50","0.10","5.00","4.50","4.33","1.59","Turf"
"28/09/2016","16:10","Kilclispeen","Sligo","7","10/1","10.00","13.50","12.50","-7.41","1000.00","7307.41","91.30","5.50","7.50","7.50","3.38","Chase"
"30/09/2016","19:05","Jamesie","Dundalk","7","7/2","3.50","5.09","3.00","-41.06","1000.00","19546.37","6.50","5.00","5.50","4.33","1.56","A/W"
"03/10/2016","16:30","Calarules","Pontefract","7","16/1","16.00","22.00","2.00","-90.91","1000.00","4445.45","18.25","7.00","12.00","13.00","4.65","Turf"
"05/10/2016","13:30","Houndstooth","Nottingham","3","7/2","3.50","4.76","4.40","-7.56","1000.00","20908.40","2.50","4.33","4.00","4.33","1.49","Turf"
"05/10/2016","15:00","Contrapposto","Nottingham","1","5/2","2.50","3.65","1.01","-72.33","4.00","9.59","3.25","4.50","3.50","2.63","0.00","Turf"
"05/10/2016","17:05","Chocolat Noir","Navan","2","8/1","8.00","16.00","7.00","-56.25","1000.00","6150.00","5.25","6.50","6.50","6.50","2.97","Turf"
"06/10/2016","14:10","Dandy Place","Ayr","3","11/4","2.75","4.50","2.00","-55.56","1000.00","22122.22","4.05","4.00","3.25","3.50","1.68","Turf"
"08/10/2016","16:05","Shine A Diamond","Hexham","8","9/1","9.00","13.51","10.00","-25.98","250.00","1750.48","17.30","7.00","9.00","10.00","3.40","Chase"
"11/10/2016","14:20","Computable","Musselburgh","1","5/2","2.50","3.85","1.01","-73.77","6.20","61.04","8.25","3.50","3.00","2.75","2.15","Turf"
"11/10/2016","15:20","Caspian Prince","Musselburgh","1","4/1","4.00","5.25","1.01","-80.76","7.60","44.76","0.00","7.00","4.50","3.75","2.56","Turf"
"12/10/2016","15:30","Sharp Response","Wetherby","1","3/1","3.00","4.54","1.01","-77.75","9.00","98.24","10.00","6.00","6.50","6.50","1.84","Hurdle"
"14/10/2016","18:00","Camiyra","Dundalk","4","9/1","9.00","12.00","6.40","-46.67","330.00","2650.00","4.85","5.50","7.00","6.00","3.20","A/W"
"14/10/2016","18:35","Black Agnes","Dundalk","11","8/1","8.00","11.50","7.40","-35.65","1000.00","8595.65","0.00","6.00","6.00","6.00","4.10","A/W"
"15/10/2016","17:40","Collision Course","Cork","4","4/1","4.00","5.69","2.96","-47.98","1000.00","17474.69","3.55","2.50","3.75","3.75","2.01","Turf"
"18/10/2016","17:40","Deleyll","Kempton","2","7/2","3.50","5.04","1.12","-77.78","350.00","6844.44","10.60","3.50","6.00","7.00","2.11","A/W"
"19/10/2016","16:05","Kelvingrove","Worcester","4","6/1","6.00","8.40","2.16","-74.29","1000.00","11804.76","0.00","4.50","6.50","10.00","2.50","Hurdle"
"22/10/2016","16:25","Alpine Dream","Doncaster","12","7/1","7.00","11.47","10.00","-12.82","1000.00","8618.40","0.30","7.00","7.50","7.50","3.45","Turf"
"23/10/2016","14:45","Eastlake","Aintree","PU","8/1","8.00","11.13","5.60","-49.69","1000.00","8884.73","0.00","7.00","7.50","10.00","4.60","Chase"
"24/10/2016","13:50","Sheikspear","Redcar","4","9/4","2.25","3.50","3.20","-8.57","860.00","24471.43","1.75","3.25","2.88","3.00","1.51","Turf"
"29/10/2016","15:30","Illustrissime","Newmarket","5","8/1","8.00","10.00","4.70","-53.00","1000.00","9900.00","1.25","7.00","7.00","8.50","3.00","Turf"
"01/11/2016","13:40","Nonno Giulio","Redcar","1","5/4","1.25","2.36","1.01","-57.20","5.00","111.86","9.60","2.50","2.25","2.10","1.30","Turf"
"01/11/2016","16:30","Thane of Cawdor","Wolverhampton","7","7/1","7.00","9.14","5.70","-37.64","1000.00","10840.92","0.00","6.50","6.50","7.00","2.98","A/W"
