"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"01/05/2016","13:50","Oceanographer","Newmarket","4","5/2","2.50","3.71","2.10","-43.40","1000.00","26854.18","0.00","3.25","3.00","3.50","1.95","Turf"
"01/05/2016","14:25","Arabian Queen","Newmarket","2","7/1","7.00","8.21","1.50","-81.73","1000.00","12080.27","5.05","9.00","10.00","10.00","2.68","Turf"
"01/05/2016","14:35","Dark Shot","Salisbury","2","5/1","5.00","7.00","1.63","-76.71","85.00","1114.29","5.00","4.50","5.50","5.50","1.93","Turf"
"01/05/2016","15:40","Lumiere","Newmarket","16","13/2","6.50","8.29","6.40","-22.80","1000.00","11962.73","0.00","5.50","6.00","7.00","2.84","Turf"
"01/05/2016","16:15","Toy Theatre","Newmarket","6","12/1","12.00","17.78","17.00","-4.39","1000.00","5524.30","0.00","6.00","10.00","12.00","4.84","Turf"
"01/05/2016","16:25","Real Dominion","Salisbury","3","5/4","1.25","2.23","2.00","-10.31","1000.00","44743.05","1.70","3.50","3.00","2.88","1.52","Turf"
"01/05/2016","16:30","Tawdeea","Hamilton","1","5/1","5.00","6.60","1.01","-84.70","160.00","2324.24","4.30","6.00","4.00","5.00","1.93","Turf"
"01/05/2016","17:05","Dolphin Rock","Hamilton","4","13/2","6.50","12.20","4.30","-64.75","1000.00","8096.72","0.00","5.50","7.50","7.00","3.66","Turf"
"02/05/2016","13:45","Ballycoyle Girl","Beverley","3","33/1","33.00","65.34","14.00","-78.57","1000.00","1430.46","31.35","34.00","67.00","67.00","13.07","Turf"
"02/05/2016","14:20","Born To Boogie","Beverley","10","6/1","6.00","8.48","5.20","-38.68","630.00","7329.25","2.50","7.00","7.00","6.00","2.50","Turf"
"02/05/2016","14:20","Bellamay","Beverley","9","40/1","40.00","75.00","40.00","-46.67","350.00","366.67","0.00","15.00","29.00","34.00","15.00","Turf"
"02/05/2016","14:25","Paytheprice","Curragh","10","16/1","16.00","27.00","25.00","-7.41","670.00","2381.48","9.35","15.00","17.00","23.00","6.81","Turf"
"02/05/2016","14:55","Socialites Red","Beverley","2","6/1","6.00","7.47","1.30","-82.60","590.00","7798.26","4.50","11.00","10.00","9.00","2.56","Turf"
"02/05/2016","15:00","Collision Course","Curragh","5","66/1","66.00","537.87","100.00","-81.41","630.00","17.13","5.75","67.00","101.00","176.00","32.00","Turf"
"02/05/2016","15:05","Billy's Boots","Bath","9","5/1","5.00","9.00","6.60","-26.67","1000.00","11011.11","5.00","6.00","6.50","5.00","2.06","Turf"
"02/05/2016","16:00","Hala Madrid","Windsor","3","3/1","3.00","4.27","3.55","-16.86","1000.00","23319.20","2.55","6.00","7.00","6.50","2.10","Turf"
"02/05/2016","16:10","Success Days","Curragh","2","6/1","6.00","7.59","3.60","-52.57","1000.00","13075.23","4.75","7.00","10.00","10.00","2.47","Turf"
"02/05/2016","16:15","Kafoo","Bath","6","10/11","0.90","1.97","1.84","-6.60","1000.00","50661.42","0.30","3.50","2.10","1.91","1.39","Turf"
"02/05/2016","16:40","All You","Beverley","1","5/1","5.00","7.20","1.14","-84.17","26.00","261.11","4.30","6.00","6.50","5.50","2.69","Turf"
"02/05/2016","16:45","Shannon Soul","Curragh","17","12/1","12.00","21.77","10.00","-54.07","200.00","818.70","2.45","11.00","15.00","13.00","5.10","Turf"
"03/05/2016","14:20","Tomily","Brighton","1","4/11","0.36","1.26","1.01","-19.84","1.36","7.94","0.70","2.38","1.91","1.60","1.06","Turf"
"03/05/2016","15:20","Kismet Hardy","Brighton","4","8/1","8.00","8.59","8.00","-6.87","1000.00","11541.44","19.95","13.00","13.00","10.00","3.88","Turf"
"03/05/2016","15:55","Tempuran","Brighton","4","7/2","3.50","5.85","3.95","-32.48","1000.00","16994.02","4.25","7.00","7.50","7.50","1.90","Turf"
"03/05/2016","17:25","Royal Bajan","Brighton","6","15/8","1.88","2.95","2.70","-8.47","1000.00","33798.31","0.20","3.75","3.25","3.00","1.83","Turf"
"03/05/2016","17:55","Merry Banter","Catterick","3","9/2","4.50","5.67","3.55","-37.39","690.00","12069.31","0.50","6.50","9.00","9.00","1.42","Turf"
"04/05/2016","14:10","Awesome Allan","Chester","5","12/1","12.00","14.96","13.00","-13.10","1000.00","6584.49","2.80","12.00","12.00","11.00","2.46","Turf"
"05/05/2016","17:25","Dance Of Fire","Chester","3","10/1","10.00","12.91","1.50","-88.38","1000.00","7645.93","2.80","9.00","9.00","11.00","4.16","Turf"
"05/05/2016","18:30","Tonkinese","Clonmel","2","5/2","2.50","4.10","1.32","-67.80","100.00","2339.02","0.20","2.63","2.75","2.75","1.68","Turf"
"05/05/2016","20:00","Papa's Way","Clonmel","5","20/1","20.00","25.00","3.15","-87.40","680.00","2620.00","7.25","7.50","7.50","9.00","4.81","Turf"
"06/05/2016","14:40","Kingston Kurrajong","Chester","6","25/1","25.00","55.00","15.00","-72.73","1000.00","1718.18","3.00","26.00","26.00","29.00","6.14","Turf"
"06/05/2016","15:45","El Astronaute","Chester","2","15/8","1.88","3.20","2.32","-27.50","1000.00","31150.00","8.25","4.50","4.00","3.50","1.43","Turf"
"06/05/2016","18:20","Italian Beauty","Ripon","5","11/8","1.38","2.64","2.12","-19.70","1000.00","37778.79","5.50","1.91","1.91","2.63","1.42","Turf"
"06/05/2016","19:20","Bad Penny","Nottingham","4","25/1","25.00","44.00","17.00","-61.36","360.00","718.18","9.25","21.00","21.00","19.00","4.92","Turf"
"06/05/2016","19:30","Maraakib","Ripon","4","7/1","7.00","9.40","2.40","-74.47","1000.00","10538.30","20.25","6.00","9.00","13.00","3.41","Turf"
"06/05/2016","19:40","Atlantic Sun","Ascot","2","4/1","4.00","5.60","1.30","-76.79","140.00","2400.00","2.50","8.00","8.00","6.50","1.89","Turf"
"06/05/2016","20:10","Aleko","Ascot","3","16/1","16.00","21.00","1.72","-91.81","930.00","4328.57","0.10","15.00","17.00","17.00","4.00","Turf"
"06/05/2016","20:30","General Alexander","Ripon","1","13/8","1.63","2.60","1.01","-61.15","2.76","6.15","4.00","3.50","3.75","3.75","1.22","Turf"
"07/05/2016","13:55","Reach High","Ascot","1","4/5","0.80","1.88","1.01","-46.28","5.90","213.83","0.20","2.00","2.10","2.00","1.42","Turf"
"07/05/2016","15:40","Havre De Paix","Ascot","9","3/1","3.00","4.80","3.55","-26.04","1000.00","20733.33","0.00","7.00","6.50","7.50","1.97","Turf"
"07/05/2016","15:55","Watchable","Haydock","3","3/1","3.00","4.10","2.02","-50.73","1000.00","24290.24","10.15","3.75","3.75","4.00","2.07","Turf"
"07/05/2016","16:50","Tasty Ginger","Wexford","7","7/2","3.50","6.33","4.70","-25.75","1000.00","15697.79","2.10","3.50","3.25","3.00","2.15","Turf"
"07/05/2016","17:30","Gilmer","Nottingham","5","11/1","11.00","13.14","9.00","-31.51","1000.00","7510.35","5.25","9.00","12.00","10.00","3.58","Turf"
"07/05/2016","18:05","Sunglider","Thirsk","2","5/1","5.00","8.20","4.40","-46.34","1000.00","12095.12","10.10","6.00","6.50","9.00","2.07","Turf"
"08/05/2016","14:25","Custom Cut","Leopardstown","8","7/4","1.75","2.78","2.60","-6.47","1000.00","35871.22","2.95","5.50","2.38","2.50","1.41","Turf"
"09/05/2016","13:50","Monks Stand","Brighton","3","4/7","0.57","1.62","1.27","-21.60","1000.00","61628.40","1.50","2.50","1.73","1.80","1.22","Turf"
"09/05/2016","15:20","Inniscastle Lad","Brighton","1","3/1","3.00","4.09","1.01","-75.31","5.80","41.81","0.00","3.00","3.00","3.00","2.30","Turf"
"09/05/2016","16:20","Togetherwecan","Brighton","6","9/2","4.50","7.08","6.40","-9.60","1000.00","14024.29","11.50","4.00","4.50","4.50","2.39","Turf"
"09/05/2016","17:50","California Lad","Windsor","3","10/1","10.00","14.17","3.40","-76.01","660.00","4557.73","5.75","8.00","10.00","13.00","2.58","Turf"
"10/05/2016","16:30","Palmerston","Beverley","4","7/1","7.00","8.38","8.33","-0.60","1000.00","11833.17","3.00","6.00","9.00","11.00","2.58","Turf"
"10/05/2016","16:45","Sufoof","Tipperary","3","2/1","2.00","3.40","2.22","-34.71","1000.00","29311.76","4.00","3.75","3.75","3.50","1.43","Turf"
"10/05/2016","17:55","Howardian Hills","Chepstow","6","12/1","12.00","16.19","8.00","-50.59","1000.00","6076.65","6.35","13.00","17.00","26.00","4.58","Turf"
"10/05/2016","19:25","Double Czech","Chepstow","3","4/5","0.80","1.81","1.56","-13.81","1000.00","55148.62","0.00","7.00","6.50","3.50","1.10","Turf"
"10/05/2016","19:55","Bonjour Steve","Chepstow","6","6/1","6.00","9.33","3.75","-59.81","300.00","3115.43","16.25","13.00","8.00","5.50","2.52","Turf"
"11/05/2016","14:10","Nayel","York","1","12/1","12.00","14.61","1.01","-93.09","55.00","276.45","2.75","13.00","13.00","11.00","5.18","Turf"
"11/05/2016","15:45","Fireglow","York","2","3/1","3.00","3.83","3.05","-20.37","1000.00","26009.66","4.30","4.50","5.00","5.00","1.89","Turf"
"11/05/2016","16:50","In First Place","York","5","7/1","7.00","8.05","8.00","-0.62","1000.00","12322.36","3.20","7.00","8.00","9.00","1.96","Turf"
"11/05/2016","19:00","Babyfact","Bath","4","7/2","3.50","4.55","3.25","-28.57","1000.00","21878.02","8.05","6.00","8.00","8.00","1.60","Turf"
"12/05/2016","13:55","Spin Top","Salisbury","5","16/1","16.00","31.36","2.24","-92.86","880.00","2706.12","8.70","8.00","17.00","19.00","5.10","Turf"
"12/05/2016","16:35","Sandacres","Salisbury","7","25/1","25.00","41.90","17.50","-58.23","1000.00","2286.63","2.25","13.00","15.00","13.00","7.37","Turf"
"12/05/2016","16:45","My Girl Maisie","York","7","50/1","50.00","123.67","100.00","-19.14","1000.00","708.60","0.00","26.00","29.00","51.00","19.88","Turf"
"12/05/2016","16:45","Masham Star","York","2","11/2","5.50","6.90","1.13","-83.62","1000.00","14392.75","0.00","5.50","6.50","6.50","2.52","Turf"
"12/05/2016","17:10","Springwood","Newmarket","4","11/2","5.50","8.40","3.50","-58.33","1000.00","11804.76","0.00","5.50","5.50","5.00","2.62","Turf"
"12/05/2016","17:20","Wind Place And Sho","York","9","16/1","16.00","20.00","7.40","-63.00","1000.00","4900.00","31.75","17.00","17.00","21.00","3.95","Turf"
"13/05/2016","13:30","War Of Succession","Newbury","9","6/1","6.00","7.60","7.60","0.00","1000.00","13057.89","0.00","10.00","10.00","10.00","2.54","Turf"
"13/05/2016","14:00","Isomer","Newbury","2","9/2","4.50","6.00","1.15","-80.83","370.00","6066.67","0.00","15.00","13.00","10.00","1.78","Turf"
"13/05/2016","14:10","Lexington Sky","Newmarket","3","3/1","3.00","4.90","2.56","-47.76","1000.00","20308.16","1.55","3.00","3.75","3.25","1.42","Turf"
"13/05/2016","14:20","El Astronaute","York","2","5/1","5.00","6.56","5.70","-13.11","980.00","14839.02","1.25","7.00","10.00","9.00","2.20","Turf"
"13/05/2016","14:45","Party Thyme","Newmarket","12","11/2","5.50","7.00","5.70","-18.57","1000.00","14185.71","2.75","9.00","10.00","9.00","2.82","Turf"
"13/05/2016","14:55","Love Oasis","York","6","16/1","16.00","34.00","30.00","-11.76","1000.00","2841.18","7.00","26.00","29.00","34.00","7.00","Turf"
"13/05/2016","16:40","Croquembouche","York","4","14/1","14.00","21.05","12.50","-40.62","1000.00","4650.59","1.85","13.00","13.00","13.00","4.90","Turf"
"13/05/2016","17:10","Secret Hint","York","2","6/1","6.00","8.37","2.20","-73.72","100.00","1094.74","7.60","6.50","5.50","5.50","2.58","Turf"
"14/05/2016","16:10","Suqoor","Newmarket","9","7/1","7.00","8.10","7.20","-11.11","1000.00","12245.68","0.00","15.00","10.00","9.00","2.98","Turf"
"14/05/2016","17:05","We Are Ninety","Newbury","1","12/1","12.00","16.81","1.01","-93.99","70.00","316.42","3.75","17.00","13.00","13.00","4.51","Turf"
"14/05/2016","17:15","King Crimson","Newmarket","2","11/2","5.50","7.64","1.28","-83.25","1000.00","12989.01","0.00","8.00","9.00","8.00","2.73","Turf"
"14/05/2016","17:35","Hail Clodius","Newbury","11","16/1","16.00","20.00","14.00","-30.00","370.00","1750.00","1.50","13.00","19.00","21.00","5.98","Turf"
"14/05/2016","17:35","Strong Steps","Newbury","3","11/1","11.00","14.49","9.00","-37.89","370.00","2453.49","1.20","11.00","12.00","12.00","4.58","Turf"
"15/05/2016","14:15","Callender","Navan","1","5/2","2.50","3.43","1.01","-70.55","4.70","37.03","0.50","5.50","5.50","4.50","1.41","Turf"
"15/05/2016","15:00","Zig Zag Girl","Ripon","1","7/4","1.75","2.79","1.01","-63.80","2.88","3.23","3.80","4.00","3.50","3.00","1.58","Turf"
"15/05/2016","15:20","Silwana","Navan","3","14/1","14.00","28.64","6.40","-77.65","1000.00","3391.62","8.75","11.00","15.00","13.00","2.59","Turf"
"15/05/2016","15:35","Penny Dreadful","Ripon","3","25/1","25.00","35.79","2.58","-92.79","1000.00","2694.08","8.30","26.00","26.00","29.00","7.60","Turf"
"15/05/2016","16:10","Spring Offensive","Ripon","1","7/2","3.50","4.93","1.01","-79.51","8.00","62.27","6.75","5.50","5.00","5.50","1.69","Turf"
"15/05/2016","16:45","Albert Boy","Ripon","6","8/1","8.00","10.93","8.20","-24.98","890.00","8042.73","0.30","7.00","8.50","9.00","2.64","Turf"
"16/05/2016","16:55","Ashford Island","Brighton","2","10/1","10.00","11.33","2.06","-81.82","1000.00","8726.13","10.35","13.00","15.00","17.00","3.20","Turf"
"16/05/2016","17:30","Nelson's Pride","Brighton","5","66/1","66.00","162.19","50.00","-69.17","1000.00","516.56","3.80","251.00","126.00","67.00","14.50","Turf"
"16/05/2016","17:35","Trulove","Redcar","15","100/1","100.00","168.88","110.00","-34.86","360.00","113.17","12.55","34.00","51.00","51.00","50.00","Turf"
"16/05/2016","18:10","Alwalaa","Leicester","3","4/7","0.57","1.61","1.10","-31.68","1000.00","62011.80","5.25","2.38","2.00","2.00","1.25","Turf"
"16/05/2016","18:30","Jule In The Crown","Windsor","1","4/5","0.80","1.82","1.01","-44.51","1.85","1.65","5.55","4.50","3.00","2.63","1.14","Turf"
"16/05/2016","20:40","Press Gang","Leicester","3","5/1","5.00","6.20","5.40","-12.90","660.00","10545.16","7.50","13.00","8.50","7.00","2.28","Turf"
"17/05/2016","16:50","Patent","Nottingham","5","3/1","3.00","3.91","3.00","-23.27","1000.00","25475.45","10.50","11.00","11.00","7.00","1.73","Turf"
"17/05/2016","16:50","Blair House","Nottingham","1","14/1","14.00","18.56","1.01","-94.56","40.00","115.52","0.00","5.50","6.00","5.00","5.10","Turf"
"17/05/2016","17:20","Pirouette","Nottingham","1","4/1","4.00","6.40","1.01","-84.22","12.00","87.50","1.75","8.00","6.00","6.00","2.35","Turf"
"17/05/2016","20:10","Gimlet","Wetherby","3","3/1","3.00","4.60","3.50","-23.91","1000.00","21639.13","1.50","4.00","2.88","2.88","1.53","Turf"
"18/05/2016","14:00","Amber Crystal","Ayr","8","7/1","7.00","8.14","7.80","-4.18","1000.00","12185.01","11.80","7.00","9.00","7.50","3.30","Turf"
"18/05/2016","15:45","Merchant of Dubai","Ayr","8","12/1","12.00","18.50","9.20","-50.27","1000.00","5305.41","6.25","11.00","13.00","15.00","4.55","Turf"
"18/05/2016","16:05","Stynes","Bath","1","6/1","6.00","8.43","1.01","-88.02","14.50","72.00","6.30","13.00","10.00","7.50","2.96","Turf"
"18/05/2016","17:15","Allen's Folly","Bath","6","12/1","12.00","17.00","10.00","-41.18","1000.00","5782.35","1.05","11.00","9.00","13.00","3.84","Turf"
"18/05/2016","17:25","Ghostly Arc","Ayr","3","5/2","2.50","3.75","2.90","-22.67","1000.00","26566.67","0.00","3.50","3.25","3.25","1.70","Turf"
"19/05/2016","14:20","Enlace","Goodwood","14","8/1","8.00","11.55","10.50","-9.09","1000.00","8558.01","16.70","11.00","9.00","7.50","3.71","Turf"
"19/05/2016","14:20","Arnold Lane","Goodwood","3","13/2","6.50","8.41","2.64","-68.61","1000.00","11790.61","4.75","13.00","12.00","8.00","2.98","Turf"
"19/05/2016","15:30","Finelcity","Goodwood","6","6/1","6.00","9.09","4.20","-53.80","1000.00","10901.10","0.00","7.00","8.00","9.00","3.19","Turf"
"19/05/2016","17:50","Whiteley","Sandown","8","4/1","4.00","5.67","5.30","-6.53","1000.00","17536.68","4.15","6.00","13.00","7.00","1.76","Turf"
"19/05/2016","18:45","Just Fab","Ripon","4","6/1","6.00","7.75","7.60","-1.94","1000.00","12803.23","7.00","6.00","5.00","4.50","1.80","Turf"
"19/05/2016","18:55","Manson","Sandown","1","12/1","12.00","12.50","1.01","-91.92","36.00","188.00","0.00","11.00","13.00","15.00","3.80","Turf"
"19/05/2016","20:35","Ejayteekay","Sandown","2","6/1","6.00","7.63","1.11","-85.45","1000.00","13006.16","4.15","11.00","15.00","12.00","1.86","Turf"
"20/05/2016","14:00","Razin' Hell","Carlisle","13","7/1","7.00","8.57","4.10","-52.16","500.00","5734.31","0.00","7.00","9.00","9.00","3.05","Turf"
"20/05/2016","14:30","Jester Spirit","Carlisle","3","10/1","10.00","12.83","7.00","-45.44","1000.00","7694.23","14.70","13.00","13.00","13.00","3.00","Turf"
"20/05/2016","15:30","Algometer","Goodwood","1","13/8","1.63","2.70","1.01","-62.59","19.00","603.70","1.50","2.38","2.50","2.50","1.47","Turf"
"20/05/2016","18:05","Toscanini","Cork","3","11/4","2.75","3.54","2.32","-34.46","1000.00","28148.59","7.00","3.50","3.00","3.25","2.08","Turf"
"20/05/2016","18:35","Paytheprice","Cork","6","8/1","8.00","9.67","7.20","-25.54","1000.00","10241.26","7.90","15.00","17.00","19.00","3.25","Turf"
"20/05/2016","19:00","Devilish Guest","Haydock","6","5/4","1.25","2.30","1.60","-30.43","1000.00","43378.26","0.00","5.00","3.00","3.00","1.53","Turf"
"20/05/2016","19:10","Johnny B Goode","Catterick","2","Evens","1.00","2.16","2.00","-7.41","1000.00","46196.30","0.00","2.38","2.25","2.25","1.18","Turf"
"20/05/2016","20:40","Popsies Joy","Catterick","3","5/2","2.50","5.03","3.70","-26.44","1000.00","19780.72","21.55","4.50","6.50","6.50","1.87","Turf"
"21/05/2016","13:55","Celebration Day","Haydock","5","7/1","7.00","10.01","2.50","-75.02","1000.00","9890.01","8.75","12.00","10.00","9.00","3.30","Turf"
"21/05/2016","14:20","Dream Of Summer","Newmarket","7","14/1","14.00","17.91","12.00","-33.00","1000.00","5483.47","0.00","9.00","11.00","12.00","4.40","Turf"
"21/05/2016","15:15","Maraakib","York","6","16/1","16.00","25.51","3.45","-86.48","1000.00","3820.03","2.75","13.00","17.00","19.00","5.20","Turf"
"21/05/2016","15:15","Appeared","York","9","15/8","1.88","2.96","2.56","-13.51","1000.00","33683.78","0.00","3.25","3.00","2.88","1.52","Turf"
"21/05/2016","15:25","Dawaa","Goodwood","9","14/1","14.00","19.79","17.00","-14.10","340.00","1618.04","1.75","15.00","15.00","15.00","4.96","Turf"
"21/05/2016","15:55","Penny Pepper","Curragh","2","8/1","8.00","10.27","1.43","-86.08","1000.00","9637.10","1.30","11.00","11.00","11.00","3.31","Turf"
"21/05/2016","16:45","Mehronissa","Haydock","1","10/1","10.00","11.76","1.01","-91.41","14.00","19.05","0.00","6.50","6.50","8.50","4.30","Turf"
"21/05/2016","16:45","Canyari","Haydock","11","5/1","5.00","6.78","5.90","-12.98","1000.00","14649.26","3.85","9.00","8.00","7.00","2.59","Turf"
"21/05/2016","17:45","Sweet Dragon Fly","Goodwood","4","5/2","2.50","3.78","2.80","-25.93","1000.00","26355.03","0.10","5.50","3.75","3.75","1.94","Turf"
"21/05/2016","18:20","Quantum Dot","Chepstow","4","10/1","10.00","15.74","2.00","-87.29","500.00","3076.62","3.50","11.00","12.00","12.00","3.21","Turf"
"22/05/2016","16:35","King Crimson","Nottingham","5","7/2","3.50","4.82","4.80","-0.41","1000.00","20646.89","1.50","6.00","6.50","5.50","1.76","Turf"
"22/05/2016","16:45","Papa's Way","Curragh","6","12/1","12.00","16.04","15.50","-3.37","920.00","5635.66","6.35","17.00","17.00","17.00","3.75","Turf"
"22/05/2016","17:35","The Knave","Nottingham","9","11/2","5.50","7.36","5.60","-23.91","1000.00","13486.96","0.10","7.50","8.50","8.50","2.55","Turf"
"22/05/2016","18:05","Best Tamayuz","Nottingham","1","9/1","9.00","9.91","1.01","-89.81","10.24","3.33","22.10","17.00","17.00","21.00","2.62","Turf"
"23/05/2016","15:05","Bop It","Ayr","9","13/2","6.50","8.93","7.00","-21.61","1000.00","11098.21","5.55","11.00","9.00","8.50","3.10","Turf"
"23/05/2016","16:30","Opal Tiara","Leicester","2","4/1","4.00","5.70","4.00","-29.82","1000.00","17443.86","18.00","5.00","8.00","6.00","2.22","Turf"
"23/05/2016","20:05","Muroor","Carlisle","7","9/1","9.00","11.52","4.90","-57.47","1000.00","8580.56","13.25","10.00","9.00","9.00","2.97","Turf"
"24/05/2016","19:50","Plane Song","Wetherby","8","20/1","20.00","27.07","24.00","-11.34","660.00","2338.12","24.20","15.00","26.00","26.00","4.30","Turf"
"25/05/2016","15:25","Emily Goldfinch","Lingfield","5","16/1","16.00","24.00","4.20","-82.50","1000.00","4066.67","8.40","15.00","15.00","11.00","6.05","Turf"
"25/05/2016","15:25","Broughtons Fancy","Lingfield","3","7/2","3.50","4.89","2.54","-48.06","1000.00","20349.90","0.00","4.33","4.50","3.50","1.93","Turf"
"25/05/2016","20:30","Longfield Lad","Gowran Park","7","16/1","16.00","25.17","24.00","-4.65","100.00","297.30","0.80","9.00","11.00","11.00","4.55","Turf"
"26/05/2016","18:00","Inniscastle Lad","Sandown","1","9/2","4.50","5.95","1.01","-83.03","75.00","1160.50","0.00","5.50","5.00","5.00","2.37","Turf"
"26/05/2016","18:35","Jule In The Crown","Sandown","4","14/1","14.00","20.00","5.50","-72.50","1000.00","4900.00","0.00","13.00","13.00","13.00","7.28","Turf"
"26/05/2016","19:05","Pallasator","Sandown","1","11/2","5.50","7.00","1.01","-85.57","20.00","185.71","4.75","5.50","5.50","6.00","2.30","Turf"
"26/05/2016","19:40","Not So Sleepy","Sandown","4","66/1","66.00","136.48","100.00","-26.73","1000.00","632.71","2.80","26.00","26.00","34.00","39.07","Turf"
"27/05/2016","14:40","Our Boy","Haydock","4","7/1","7.00","8.54","5.20","-39.11","1000.00","11609.60","2.25","11.00","15.00","17.00","2.58","Turf"
"27/05/2016","14:50","Caitie","Brighton","1","16/1","16.00","19.50","1.01","-94.82","130.00","566.67","4.45","11.00","17.00","19.00","4.10","Turf"
"27/05/2016","15:00","Hala Madrid","Bath","2","3/1","3.00","4.10","2.36","-42.44","1000.00","24290.24","2.75","4.50","4.50","5.00","2.26","Turf"
"27/05/2016","15:10","General Alexander","Haydock","3","10/1","10.00","13.50","1.55","-88.52","300.00","2122.22","0.00","13.00","13.00","12.00","2.84","Turf"
"27/05/2016","15:50","Jarir","Brighton","2","5/2","2.50","3.75","3.70","-1.33","1000.00","26566.67","9.50","6.50","6.50","6.50","1.84","Turf"
"27/05/2016","16:50","Lord Reason","Brighton","1","100/30","3.33","4.30","1.01","-76.51","7.80","81.40","0.50","7.00","7.00","5.00","1.70","Turf"
"27/05/2016","18:30","Le Laitier","Pontefract","6","25/1","25.00","34.00","6.00","-82.35","1000.00","2841.18","2.90","6.50","9.00","9.00","7.25","Turf"
"27/05/2016","19:00","Touch The Sky","Pontefract","1","4/1","4.00","5.66","1.01","-82.16","6.00","6.01","3.45","4.00","3.75","3.25","2.20","Turf"
"27/05/2016","19:30","Yalta","Pontefract","1","30/100","0.30","1.40","1.01","-27.86","1.41","0.71","0.00","1.57","1.40","1.40","1.18","Turf"
"27/05/2016","20:30","Kath's Legacy","Pontefract","2","4/1","4.00","5.70","5.00","-12.28","190.00","3233.33","0.00","4.00","5.50","5.50","1.59","Turf"
"28/05/2016","13:45","Havelock","Chester","2","9/4","2.25","3.86","1.17","-69.69","420.00","10780.83","1.00","3.75","2.75","2.63","1.95","Turf"
"28/05/2016","13:45","Oceanus","Chester","6","7/4","1.75","2.72","2.68","-1.47","1000.00","36664.71","3.50","2.88","3.50","3.00","1.69","Turf"
"28/05/2016","13:50","Kingthistle","Beverley","2","8/1","8.00","9.87","8.80","-10.84","1000.00","10031.71","5.55","15.00","17.00","11.00","4.18","Turf"
"28/05/2016","13:55","Magnification","Navan","2","7/4","1.75","3.15","1.50","-52.38","1000.00","31646.03","2.25","3.00","2.50","2.88","1.36","Turf"
"28/05/2016","14:25","Mailshot","Beverley","4","4/1","4.00","5.65","3.20","-43.36","1000.00","17599.12","5.10","9.00","13.00","10.00","2.64","Turf"
"28/05/2016","16:00","Ten Rocks","Chester","6","25/1","25.00","47.91","22.00","-54.08","1000.00","1987.25","3.25","26.00","34.00","34.00","22.40","Turf"
"28/05/2016","16:20","Andar","Haydock","2","18/1","18.00","21.48","6.00","-72.07","210.00","877.65","0.30","21.00","19.00","19.00","5.40","Turf"
"28/05/2016","16:55","Altarsheed","Haydock","3","7/1","7.00","8.80","1.80","-79.55","1000.00","11263.64","22.00","9.00","15.00","15.00","2.41","Turf"
"28/05/2016","17:25","Castle Guest","Navan","5","8/1","8.00","12.50","1.41","-88.72","1000.00","7900.00","4.10","4.00","5.00","5.00","3.50","Turf"
"28/05/2016","17:25","Blue Skimmer","Navan","8","16/1","16.00","23.00","4.30","-81.30","1000.00","4247.83","12.25","11.00","10.00","10.00","5.62","Turf"
"28/05/2016","17:55","Hazamar","Navan","9","20/1","20.00","27.78","20.00","-28.01","1000.00","3499.71","11.60","9.00","10.00","10.00","4.80","Turf"
"29/05/2016","16:15","Al Qahwa","Naas","7","33/1","33.00","79.66","55.00","-30.96","1000.00","1155.34","4.50","9.00","13.00","13.00","14.50","Turf"
"29/05/2016","16:45","Rayisa","Naas","6","14/1","14.00","19.50","18.00","-7.69","1000.00","5028.21","1.00","6.50","6.50","9.00","5.60","Turf"
"30/05/2016","14:45","Jersey Roy","Leicester","7","7/2","3.50","5.66","4.30","-24.03","1000.00","17567.84","8.20","6.00","5.50","5.00","2.79","Turf"
"30/05/2016","14:50","Moonday Sun","Redcar","8","8/1","8.00","12.50","6.60","-47.20","1000.00","7900.00","2.25","8.00","8.50","10.00","3.34","Turf"
"30/05/2016","14:55","Marcle","Windsor","11","20/1","20.00","26.24","19.50","-25.69","1000.00","3710.98","14.50","17.00","21.00","19.00","6.20","Turf"
"30/05/2016","16:30","Symbolist","Redcar","6","7/1","7.00","9.08","5.30","-41.63","1000.00","10913.22","114.00","8.00","9.00","7.50","2.83","Turf"
"30/05/2016","16:30","District Attorney","Redcar","2","28/1","28.00","30.95","1.37","-95.57","360.00","1063.17","45.80","17.00","34.00","23.00","7.20","Turf"
"30/05/2016","17:35","Jaywalker","Windsor","5","7/1","7.00","8.67","3.20","-63.09","1000.00","11434.03","1.85","7.00","9.00","9.00","2.74","Turf"
"31/05/2016","16:50","Bromley Cross","Redcar","6","12/1","12.00","16.12","4.00","-75.19","1000.00","6103.47","7.00","7.00","7.50","8.50","4.51","Turf"
"02/06/2016","14:00","Merry Banter","Hamilton","2","7/4","1.75","2.99","2.68","-10.37","1000.00","33344.82","0.00","4.50","2.88","2.75","1.63","Turf"
"02/06/2016","15:10","Make Music","Lingfield","1","4/5","0.80","1.85","1.01","-45.41","2.00","8.11","0.10","2.50","2.50","2.10","1.15","Turf"
"02/06/2016","15:10","Bushwise","Lingfield","3","12/1","12.00","19.00","16.50","-13.16","1000.00","5163.16","4.00","9.00","10.00","8.50","3.54","Turf"
