"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"08/08/2016","17:35","Dea Dia","Ayr","3","5/2","2.50","3.96","2.60","-34.34","1000.00","25152.53","0.00","5.00","5.00","4.00","1.72","Turf"
"13/08/2016","19:35","Captain Peacock","Lingfield","1","10/11","0.90","2.11","1.01","-52.13","50.00","2269.67","0.00","2.50","2.38","2.38","1.37","A/W"
"16/08/2016","19:30","Mayasa","Wolverhampton","4","15/8","1.88","3.30","2.98","-9.70","1000.00","30203.03","0.00","4.50","4.00","4.00","1.39","A/W"
"17/08/2016","14:55","Tadkhirah","Chepstow","6","4/1","4.00","6.00","6.00","0.00","200.00","3233.33","0.00","3.25","3.00","3.50","1.76","Turf"
"17/08/2016","18:20","Mcguigan","Killarney","5","5/2","2.50","3.63","3.55","-2.20","1000.00","27448.21","0.00","5.00","6.00","5.50","1.62","Turf"
"18/08/2016","14:45","Topsoil","Chepstow","6","4/1","4.00","5.08","5.30","4.33","1000.00","19585.04","0.00","3.50","3.25","3.75","1.84","Turf"
"20/08/2016","15:40","Goodwood Mirage","Sandown","2","12/1","12.00","10.79","1.56","-85.54","30.00","178.04","0.00","9.00","10.00","10.00","3.75","Turf"
"20/08/2016","17:05","Laughton","York","5","11/4","2.75","3.42","2.00","-41.52","310.00","8964.33","0.00","5.50","4.50","4.00","1.52","Turf"
"21/08/2016","16:30","Vincentti","Brighton","3","4/1","4.00","5.97","5.90","-1.17","1000.00","16650.42","0.00","4.50","4.00","5.00","2.20","Turf"
"23/08/2016","16:15","Shaiyzar","Southwell","5","15/2","7.50","9.88","5.50","-44.33","1000.00","10021.46","0.00","5.00","7.50","9.00","3.90","Hurdle"
"24/08/2016","19:30","Rockview Emperor","Bellewstown","9","6/1","6.00","7.42","5.00","-32.61","1000.00","13377.09","0.00","6.00","9.00","9.00","2.29","Turf"
"28/08/2016","15:15","Royal Roslea","Curragh","6","11/2","5.50","6.44","6.00","-6.83","1000.00","15427.95","0.00","6.00","8.00","8.00","2.11","Turf"
"29/08/2016","20:00","Cable","Roscommon","4","5/2","2.50","3.81","3.55","-6.82","120.00","3049.61","9.00","2.75","3.25","3.50","1.58","NHF"
"30/08/2016","15:25","Highway Robber","Hamilton","5","11/2","5.50","7.96","6.40","-19.60","1000.00","12462.81","0.00","5.00","6.50","6.00","2.29","Turf"
"01/09/2016","19:10","Carcharias","Chelmsford City","6","7/1","7.00","7.86","8.20","4.33","1000.00","12622.65","0.00","5.00","5.50","7.00","2.56","A/W"
"03/09/2016","17:05","The Graduate","Haydock","1","7/2","3.50","5.50","1.01","-81.64","6.40","16.36","0.00","8.00","7.00","9.00","1.97","Turf"
"04/09/2016","15:00","Great Wide Open","Dundalk","4","7/2","3.50","4.60","3.15","-31.52","1000.00","21639.13","0.00","7.00","7.50","6.50","1.98","A/W"
"07/09/2016","17:55","Glenys The Menace","Kempton","3","8/1","8.00","9.80","9.40","-4.08","500.00","5002.04","0.00","8.00","4.50","4.50","2.85","A/W"
"08/09/2016","14:40","Possible Future","Epsom","8","6/1","6.00","7.06","3.00","-57.51","1000.00","14064.31","0.00","5.50","5.50","5.50","2.73","Turf"
"09/09/2016","15:40","Clondaw Warrior","Doncaster","8","5/1","5.00","7.50","5.80","-22.67","1000.00","13233.33","5.50","4.50","4.50","5.00","2.50","Turf"
"10/09/2016","16:15","Twentysvnthlancers","Musselburgh","2","9/2","4.50","6.11","5.80","-5.07","800.00","12993.29","0.00","8.00","7.50","5.50","2.30","Turf"
"10/09/2016","16:35","Intense Tango","Leopardstown","3","8/1","8.00","10.50","6.20","-40.95","1000.00","9423.81","0.00","10.00","13.00","13.00","2.86","Turf"
"11/09/2016","16:45","Pacharana","Ffos Las","1","9/2","4.50","6.40","1.01","-84.22","14.00","118.75","0.00","3.75","3.00","3.00","2.27","Turf"
"13/09/2016","15:05","My Good Brother","Laytown","1","11/4","2.75","3.85","1.01","-73.77","5.90","53.25","0.00","3.25","4.00","4.00","1.84","A/W"
"13/09/2016","17:30","Dark Wonder","Thirsk","2","7/1","7.00","9.40","1.56","-83.40","1000.00","10538.30","0.00","5.50","5.50","5.50","3.14","Turf"
"14/09/2016","15:35","Romantic","Listowel","4","11/2","5.50","7.20","4.50","-37.50","1000.00","13788.89","0.00","6.00","6.50","6.50","2.42","Turf"
"16/09/2016","15:20","Cymro","Newbury","4","4/1","4.00","5.29","2.76","-47.83","1000.00","18803.59","0.00","7.00","8.00","3.25","2.56","Turf"
"16/09/2016","17:30","Lime And Lemon","Newbury","2","9/2","4.50","5.69","1.23","-78.38","150.00","2536.20","0.00","8.00","11.00","11.00","1.64","Turf"
"17/09/2016","14:50","Baydar","Newbury","1","6/1","6.00","7.63","1.01","-86.76","470.00","6059.90","0.00","9.00","9.00","9.00","2.53","Turf"
"17/09/2016","17:00","Dubka","Newmarket","1","9/4","2.25","3.56","1.01","-71.63","3.95","10.96","0.00","2.63","3.25","3.00","1.81","Turf"
"18/09/2016","17:20","My Direction","Gowran Park","3","9/4","2.25","3.40","2.50","-26.47","1000.00","29311.76","0.00","6.50","7.00","6.00","1.69","Turf"
"21/09/2016","17:40","Altiko Tommy","Kempton","3","5/1","5.00","8.77","7.00","-20.18","1000.00","11302.51","0.00","5.00","7.00","7.00","2.78","A/W"
"23/09/2016","16:30","Proctor","Haydock","5","11/4","2.75","4.44","4.30","-3.15","1000.00","22422.52","0.00","7.00","6.50","5.00","2.21","Turf"
"25/09/2016","14:10","Trading Punches","Epsom","9","8/1","8.00","10.50","9.20","-12.38","1000.00","9423.81","0.00","9.00","8.00","7.50","3.01","Turf"
"29/09/2016","14:50","Solveig's Song","Brighton","6","7/1","7.00","11.00","8.60","-21.82","1000.00","8990.91","0.10","4.50","5.00","6.50","3.09","Turf"
"30/09/2016","16:20","Fighting Temeraire","Ascot","6","13/2","6.50","10.00","8.40","-16.00","1000.00","9900.00","0.00","6.50","6.50","7.00","3.30","Turf"
"01/10/2016","19:40","Mukaabra","Wolverhampton","1","9/4","2.25","3.47","1.01","-70.89","4.20","21.04","0.00","4.50","5.00","3.75","1.52","A/W"
"02/10/2016","14:10","Flight Risk","Tipperary","4","6/1","6.00","8.84","8.00","-9.50","1000.00","11212.22","0.75","7.00","7.00","7.00","2.40","Turf"
"04/10/2016","16:20","Mad Endeavour","Leicester","16","10/1","10.00","10.73","10.50","-2.14","1000.00","9219.66","0.00","9.00","10.00","11.00","2.99","Turf"
"10/10/2016","16:00","Upavon","Windsor","8","7/1","7.00","10.50","10.50","0.00","900.00","8471.43","0.00","6.00","7.50","8.00","3.90","Turf"
"12/10/2016","17:25","Anieres Boy","Nottingham","13","11/2","5.50","7.66","7.80","1.83","1000.00","12954.83","0.00","6.50","8.00","8.00","2.12","Turf"
"13/10/2016","16:30","Smashing","Punchestown","6","5/1","5.00","7.50","6.40","-14.67","1000.00","13233.33","0.00","5.50","2.75","4.00","3.09","Chase"
"19/10/2016","20:20","Finelcity","Kempton","1","3/1","3.00","4.44","1.01","-77.25","5.70","28.38","0.00","5.50","6.00","4.50","1.83","A/W"
"22/10/2016","20:40","Waneen","Chelmsford City","1","2/1","2.00","3.12","1.01","-67.63","3.15","0.96","0.00","6.50","4.33","4.33","1.45","A/W"
"23/10/2016","16:50","Coolfighter","Leopardstown","4","7/1","7.00","9.67","3.50","-63.81","1000.00","10241.26","0.00","13.00","17.00","17.00","2.86","Turf"
"25/10/2016","13:20","Tschierschen","Catterick","2","3/1","3.00","4.30","2.84","-33.95","1000.00","23155.81","0.00","3.75","3.75","4.33","1.80","Turf"
"26/10/2016","17:45","Bollihope","Kempton","5","13/2","6.50","7.98","1.80","-77.44","1000.00","12431.33","0.00","5.00","5.00","5.00","3.00","A/W"
"28/10/2016","16:40","Miss Tree","Newcastle","5","6/1","6.00","7.28","3.80","-47.80","190.00","2509.89","0.00","7.00","7.00","7.00","2.86","A/W"
"04/11/2016","18:50","Be Bold","Newcastle","9","11/2","5.50","8.01","5.90","-26.34","1000.00","12384.39","0.00","3.75","4.33","5.00","2.92","A/W"
"07/11/2016","15:05","L'aigle Royal","Kempton","3","11/2","5.50","7.20","6.00","-16.67","1000.00","13788.89","0.00","4.33","5.00","5.50","3.57","Hurdle"
"10/11/2016","12:45","Lunar Flow","Towcester","6","13/2","6.50","9.14","5.00","-45.30","1000.00","10840.92","0.00","7.00","7.00","6.00","2.98","Hurdle"
"14/11/2016","14:20","Proud Gamble","Musselburgh","3","6/1","6.00","6.94","4.40","-36.60","1000.00","14309.22","0.00","6.00","6.00","6.50","3.15","Chase"
"15/11/2016","15:35","Bertenbar","Fakenham","FE","2/1","2.00","3.24","3.00","-7.41","1000.00","30764.20","0.00","1.90","1.90","2.30","1.89","Chase"
"17/11/2016","13:05","Tornado Watch","Clonmel","6","5/1","5.00","7.42","5.00","-32.61","1000.00","13377.09","0.00","3.50","3.50","3.75","2.66","Hurdle"
"17/11/2016","14:15","Jackthejourneyman","Wincanton","3","7/4","1.75","3.11","1.52","-51.13","1000.00","32054.34","0.00","4.50","4.00","3.75","1.96","Chase"
"24/11/2016","13:30","Burndown","Thurles","6","5/1","5.00","7.20","6.60","-8.33","1000.00","13788.89","0.00","5.00","5.50","7.00","3.10","Hurdle"
"25/11/2016","14:20","Princess Raihana","Newcastle","6","4/1","4.00","5.63","3.60","-36.06","1000.00","17661.99","0.00","5.50","5.00","4.33","1.59","A/W"
"03/12/2016","13:20","Sirop De Menthe","Sandown","5","13/2","6.50","10.54","4.00","-62.05","1000.00","9387.67","0.00","10.00","11.00","8.00","2.45","Hurdle"
"03/12/2016","15:15","Valadom","Aintree","PU","8/1","8.00","11.00","8.60","-21.82","1000.00","8990.91","0.00","11.00","11.00","11.00","2.84","Chase"
"09/12/2016","15:25","St Gregory","Doncaster","6","7/2","3.50","5.07","3.25","-35.90","1000.00","19623.87","0.00","5.50","5.50","6.00","2.57","Hurdle"
"11/12/2016","13:10","Kolumbus","Cork","FE","9/2","4.50","7.42","4.10","-44.74","1000.00","13377.09","0.00","4.00","4.33","4.50","1.98","Hurdle"
"14/12/2016","11:40","Golden Nectar","Lingfield","3","5/1","5.00","7.51","2.88","-61.65","500.00","6557.79","0.00","3.00","3.25","3.25","3.00","A/W"
"15/12/2016","12:55","Roumanian","Tramore","10","11/8","1.38","2.59","1.56","-39.77","1000.00","38510.04","0.00","2.62","2.62","2.62","1.54","Hurdle"
"15/12/2016","18:25","Alkhor","Chelmsford City","7","7/2","3.50","5.68","2.38","-58.10","1000.00","17505.63","0.00","5.50","5.50","4.50","2.18","A/W"
"18/12/2016","13:00","Mick The Jiver","Thurles","3","5/1","5.00","6.80","3.60","-47.06","1000.00","14605.88","0.00","6.00","6.00","6.00","2.81","Chase"
"18/12/2016","14:40","Bull Ride","Thurles","2","9/4","2.25","3.86","3.40","-11.92","900.00","23216.06","0.00","3.25","3.00","3.00","2.12","Hurdle"
