"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"19/05/2016","16:45","Moonlight Venture","Lingfield","5","2/1","2.00","3.25","3.00","-7.69","1000.00","30669.23","6.65","5.50","8.50","5.00","1.51","Turf"
"19/05/2016","19:20","Always Resolute","Ripon","1","1/2","0.50","1.62","1.01","-37.65","2.10","29.63","0.00","2.00","2.10","1.83","1.15","Turf"
"19/05/2016","20:35","Ejayteekay","Sandown","2","6/1","6.00","7.63","1.11","-85.45","1000.00","13006.16","4.15","11.00","15.00","12.00","1.86","Turf"
"20/05/2016","14:20","Baltic Brave","Goodwood","4","3/1","3.00","4.10","2.00","-51.22","1000.00","24290.24","1.75","3.00","2.88","2.88","1.74","Turf"
"20/05/2016","15:05","New Lease Of Life","Carlisle","7","5/1","5.00","6.18","5.60","-9.39","1000.00","16081.23","0.00","7.00","6.50","5.00","2.13","Turf"
"20/05/2016","16:00","She Is No Lady","Goodwood","2","3/1","3.00","4.44","2.00","-54.95","1000.00","22422.52","7.45","5.00","6.00","4.50","2.00","Turf"
"20/05/2016","21:00","Chosen Character","Haydock","2","9/2","4.50","6.87","2.10","-69.43","750.00","10817.03","0.00","3.75","5.00","4.50","2.64","Turf"
"21/05/2016","13:55","Red Verdon","Haydock","1","10/11","0.90","1.98","1.01","-48.99","2.08","5.05","0.00","2.63","2.50","2.25","1.40","Turf"
"21/05/2016","16:40","Clear Water","Newmarket","1","15/8","1.88","2.78","1.01","-63.67","2.88","3.60","3.50","2.25","2.25","2.25","1.40","Turf"
"21/05/2016","17:10","Welease Bwian","Goodwood","6","10/1","10.00","14.50","12.50","-13.79","340.00","2244.83","1.00","11.00","10.00","11.00","4.01","Turf"
"23/05/2016","15:55","Banksea","Leicester","2","7/4","1.75","3.00","1.20","-60.00","1000.00","33233.33","0.50","3.25","3.25","3.00","1.40","Turf"
"23/05/2016","16:15","Cymraeg Bounty","Ayr","1","5/2","2.50","3.95","1.01","-74.43","40.00","912.66","2.55","5.00","3.75","3.25","1.73","Turf"
"23/05/2016","16:30","Spangled","Leicester","1","11/8","1.38","2.36","1.01","-57.20","2.44","3.39","6.50","4.50","5.50","3.25","1.37","Turf"
"23/05/2016","20:05","He's A Dreamer","Carlisle","8","12/1","12.00","13.75","2.02","-85.31","1000.00","7172.73","2.80","11.00","11.00","13.00","4.00","Turf"
"24/05/2016","19:15","Just Be Lucky","Wetherby","1","11/8","1.38","2.50","1.01","-59.60","2.56","2.40","0.00","5.50","5.50","5.50","1.31","Turf"
"24/05/2016","20:20","Torch","Wetherby","2","13/8","1.63","2.59","1.78","-31.27","1000.00","38510.04","0.75","2.75","2.50","2.50","1.25","Turf"
"25/05/2016","15:05","Classy Anne","Hamilton","4","15/8","1.88","2.99","2.04","-31.77","1000.00","33344.82","0.10","3.75","3.50","3.00","1.45","Turf"
"25/05/2016","17:15","Northern Sky","Hamilton","2","6/4","1.50","2.68","1.20","-55.22","1000.00","37213.43","1.60","4.50","4.00","3.50","1.52","Turf"
"25/05/2016","19:30","Shamreen","Gowran Park","1","4/5","0.80","1.91","1.01","-47.12","5.00","161.78","0.00","2.25","2.25","2.25","1.22","Turf"
"27/05/2016","14:20","Monks Stand","Brighton","1","2/5","0.40","1.48","1.01","-31.76","2.24","51.35","0.00","2.00","1.67","1.57","1.17","Turf"
"27/05/2016","15:50","Goldenfield","Brighton","1","6/5","1.20","2.22","1.01","-54.50","2.30","3.60","0.00","2.25","2.20","1.90","1.41","Turf"
"27/05/2016","16:20","Loving Your Work","Brighton","5","2/1","2.00","3.16","2.50","-20.89","1000.00","31545.57","0.00","3.50","3.50","3.25","1.50","Turf"
"27/05/2016","16:50","He's My Boy","Brighton","2","9/4","2.25","3.75","2.02","-46.13","1000.00","26566.67","0.00","5.00","5.00","4.33","1.47","Turf"
"27/05/2016","17:45","Princess Peaches","Haydock","2","4/1","4.00","5.85","2.88","-50.77","300.00","5028.21","0.50","7.00","6.00","6.00","2.29","Turf"
"28/05/2016","13:55","Medicine Jack","Navan","1","7/4","1.75","3.15","1.01","-67.94","3.45","9.52","6.70","4.50","3.00","2.75","1.34","Turf"
"28/05/2016","14:15","Justice Angel","Chester","7","9/4","2.25","3.69","3.35","-9.21","1000.00","27000.27","0.00","3.50","3.50","3.25","2.14","Turf"
"28/05/2016","15:25","Sir Chauvelin","Chester","3","6/1","6.00","7.54","5.50","-27.06","1000.00","13162.60","0.00","6.00","7.00","7.50","2.63","Turf"
"28/05/2016","15:30","Energia Flavio","Catterick","6","4/1","4.00","6.26","5.40","-13.74","1000.00","15874.44","1.30","7.00","8.50","6.50","2.14","Turf"
"28/05/2016","17:50","Repton","Salisbury","1","4/6","0.67","1.69","1.01","-40.24","3.75","121.89","2.00","2.25","1.73","1.73","1.18","Turf"
"30/05/2016","13:45","El Duque","Redcar","5","2/1","2.00","2.85","2.70","-5.26","1000.00","34987.72","1.75","13.00","9.00","6.50","1.44","Turf"
"30/05/2016","14:15","Tawayna","Redcar","15","8/1","8.00","9.05","8.40","-7.18","1000.00","10949.72","0.00","6.50","6.50","5.50","3.10","Turf"
"30/05/2016","15:20","Terhaal","Leicester","6","9/4","2.25","3.80","2.60","-31.58","1000.00","26215.79","1.50","3.50","3.25","3.00","1.70","Turf"
"31/05/2016","17:20","Rose Marmara","Redcar","4","2/1","2.00","2.83","1.75","-38.16","1000.00","35235.69","3.25","5.00","4.50","4.33","1.59","Turf"
"01/06/2016","14:30","Mrs Biggs","Nottingham","3","6/1","6.00","7.43","7.00","-5.79","1000.00","13358.95","0.75","5.50","6.00","6.50","2.58","Turf"
