"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"03/06/2016","14:15","The Tailgater","Market Rasen","2","5/6","0.83","1.94","1.33","-31.44","1000.00","51446.39","0.00","2.50","2.10","2.10","1.32","Hurdle"
"03/06/2016","16:00","Forever Field","Market Rasen","1","15/8","1.88","3.00","1.01","-66.33","5.40","80.00","1.75","3.50","3.00","3.00","1.85","Hurdle"
"03/06/2016","16:45","Moss On The Mill","Market Rasen","1","3/1","3.00","4.70","1.01","-78.51","6.00","27.66","2.75","5.50","5.00","5.00","1.66","Hurdle"
"05/06/2016","14:05","Rainy City","Perth","1","4/11","0.36","1.41","1.01","-28.37","1.45","2.84","0.00","0.00","0.00","0.00","1.09","Hurdle"
"05/06/2016","16:55","Urban Kode","Perth","5","100/30","3.33","5.02","3.00","-40.24","1000.00","19820.32","0.00","6.00","6.00","6.00","1.92","Hurdle"
"07/06/2016","15:30","Ritual Of Senses","Fontwell","1","2/7","0.28","1.30","1.01","-22.31","1.33","2.31","0.00","1.40","1.40","1.40","1.07","Hurdle"
"07/06/2016","16:30","Argot","Fontwell","PU","5/1","5.00","7.80","6.40","-17.95","1000.00","12720.51","0.00","5.50","5.50","5.00","2.68","Hurdle"
"07/06/2016","17:30","Act Of Supremacy","Fontwell","4","7/1","7.00","8.60","6.00","-30.23","1000.00","11527.91","0.00","6.50","6.50","7.00","2.66","Hurdle"
"07/06/2016","20:05","Dexcite","Southwell","1","1/10","0.10","1.13","1.01","-10.62","1.22","7.96","0.00","1.17","1.17","1.17","1.08","Hurdle"
"10/06/2016","14:10","Beau Phil","Newton Abbot","3","7/4","1.75","3.00","1.58","-47.33","1000.00","33233.33","4.00","2.10","2.00","2.00","1.12","Hurdle"
"10/06/2016","17:30","Fuse Wire","Newton Abbot","5","9/4","2.25","3.80","3.20","-15.79","1000.00","26215.79","1.75","4.50","4.50","5.00","1.68","Hurdle"
"10/06/2016","18:30","Ballycamp","Aintree","4","15/8","1.88","2.35","2.26","-3.83","1000.00","42453.19","19.00","2.50","2.75","2.63","1.45","Hurdle"
"10/06/2016","19:40","Samtu","Aintree","8","9/2","4.50","5.92","4.00","-32.43","1000.00","16791.89","0.00","9.00","6.50","8.00","2.25","Hurdle"
"14/06/2016","14:55","Egypt Mill Rebel","Stratford","PU","15/8","1.88","3.05","2.10","-31.15","1000.00","32686.89","0.00","2.63","2.75","2.38","1.37","Hurdle"
"17/06/2016","14:45","Overtheedge","Market Rasen","2","5/2","2.50","4.30","3.60","-16.28","1000.00","23155.81","2.00","3.50","3.50","3.25","1.68","Hurdle"
"21/06/2016","18:00","Moabit","Newton Abbot","1","1/12","0.08","1.10","1.01","-8.18","1.13","2.73","0.00","1.13","1.14","1.13","1.03","Hurdle"
"24/06/2016","14:00","Knight Bachelor","Cartmel","1","1/2","0.50","1.55","1.01","-34.84","1.70","9.68","25.50","1.80","2.38","2.20","1.13","Hurdle"
"24/06/2016","14:30","Letbeso","Cartmel","1","9/2","4.50","5.92","1.01","-82.94","12.00","102.70","24.00","11.00","8.50","7.50","2.25","Hurdle"
"24/06/2016","16:40","Ash Park","Cartmel","2","4/1","4.00","5.25","3.00","-42.86","1000.00","18947.62","0.00","5.00","6.00","6.00","1.88","Hurdle"
"24/06/2016","17:10","Robinshill","Cartmel","2","8/15","0.53","1.66","1.17","-29.52","1000.00","60140.96","0.00","1.67","1.80","1.80","1.29","Hurdle"
"26/06/2016","14:30","Nikki Steel","Uttoxeter","3","4/7","0.57","1.57","1.19","-24.20","1000.00","63594.27","0.00","3.00","2.50","1.67","1.15","Hurdle"
"26/06/2016","15:00","Ennistown","Uttoxeter","10","9/1","9.00","12.13","4.60","-62.08","580.00","4681.53","15.00","6.00","5.00","5.50","4.22","Hurdle"
"26/06/2016","17:40","Fly Camp","Uttoxeter","1","2/5","0.40","1.44","1.01","-29.86","1.64","13.89","1.00","1.20","1.36","1.36","1.07","Hurdle"
"28/06/2016","18:20","Deauville Dancer","Stratford","1","6/4","1.50","2.86","1.01","-64.69","3.00","4.90","14.50","2.50","2.50","2.50","1.18","Hurdle"
"29/06/2016","14:10","John Monash","Perth","2","15/8","1.88","3.05","1.52","-50.16","1000.00","32686.89","14.00","2.63","2.75","3.00","1.13","Hurdle"
"30/06/2016","14:10","Faraway Mountain","Perth","1","4/1","4.00","5.50","1.01","-81.64","50.00","809.09","0.00","5.00","4.50","5.00","1.85","Hurdle"
"05/07/2016","17:50","Hassle","Uttoxeter","1","7/4","1.75","2.99","1.01","-66.22","6.80","127.42","0.00","3.50","3.00","2.50","1.25","Hurdle"
"10/07/2016","15:15","The Outlaw","Southwell","1","4/5","0.80","1.88","1.01","-46.28","2.00","6.38","11.25","2.50","2.25","2.00","1.14","Hurdle"
"10/07/2016","15:40","Tajseer","Perth","2","Evens","1.00","2.18","2.10","-3.67","1000.00","45771.56","0.20","2.25","2.10","1.91","1.18","Hurdle"
"10/07/2016","15:50","River Of Intrigue","Southwell","3","13/8","1.63","2.76","2.66","-3.62","800.00","28885.51","0.00","3.00","3.00","3.00","1.46","Hurdle"
"13/07/2016","14:15","Sand Blast","Uttoxeter","2","2/1","2.00","3.45","1.22","-64.64","1000.00","28885.51","0.00","2.75","2.50","2.50","1.39","Hurdle"
"16/07/2016","13:45","Milrow","Market Rasen","2","4/9","0.44","1.41","1.21","-14.18","500.00","35360.99","0.00","2.10","2.10","1.91","1.13","Hurdle"
"16/07/2016","13:50","Carrigkerry","Cartmel","2","7/2","3.50","6.02","1.24","-79.40","460.00","7541.20","14.50","4.50","5.50","6.00","1.63","Hurdle"
"16/07/2016","15:20","Sir Toby","Market Rasen","1","10/11","0.90","2.09","1.01","-51.67","2.46","17.70","2.25","2.88","2.50","2.50","1.33","Hurdle"
"16/07/2016","16:35","Lord Wishes","Cartmel","5","5/1","5.00","6.39","2.04","-68.08","1000.00","15549.45","0.00","6.00","4.50","4.50","2.44","Hurdle"
"17/07/2016","14:05","Schoolboy Error","Newton Abbot","3","11/8","1.38","2.46","2.08","-15.45","1000.00","40550.41","5.00","3.50","3.00","3.25","1.52","Hurdle"
"17/07/2016","17:30","Sandgate","Newton Abbot","2","7/2","3.50","5.02","1.50","-70.12","1000.00","19820.32","4.60","5.50","5.50","5.50","1.77","Hurdle"
"18/07/2016","14:10","Crakehall Lad","Cartmel","1","6/1","6.00","7.80","1.01","-87.05","34.00","335.90","0.00","5.00","5.00","6.00","1.82","Hurdle"
"22/07/2016","14:40","Knight Bachelor","Uttoxeter","1","5/2","2.50","3.63","1.01","-72.18","3.80","4.68","0.00","7.00","5.50","5.00","1.71","Hurdle"
"24/07/2016","14:30","Hygrove Percy","Uttoxeter","2","5/4","1.25","2.32","1.60","-31.03","1000.00","43003.45","0.00","3.00","2.88","2.88","1.37","Hurdle"
"24/07/2016","15:00","Baraboy","Uttoxeter","4","7/4","1.75","2.70","2.18","-19.26","1000.00","36937.04","0.00","3.00","2.75","3.00","1.32","Hurdle"
"26/07/2016","18:00","Dove Mountain","Perth","1","4/7","0.57","1.67","1.01","-39.52","2.70","61.68","6.50","1.61","1.50","1.44","1.15","Hurdle"
"27/07/2016","16:30","Blake Dean","Perth","4","13/8","1.63","2.81","2.22","-21.00","1000.00","35487.19","0.00","3.25","3.50","2.88","1.49","Hurdle"
"28/07/2016","13:10","Excellent Team","Stratford","2","9/2","4.50","5.70","1.33","-76.67","1000.00","17443.86","5.00","5.50","5.00","5.00","1.90","Hurdle"
"28/07/2016","17:00","What A Game","Stratford","3","6/4","1.50","2.66","2.62","-1.50","1000.00","37493.98","10.00","3.50","3.50","3.25","1.40","Hurdle"
"29/07/2016","15:20","One More Go","Bangor-On-Dee","2","13/8","1.63","2.67","1.45","-45.69","1000.00","37353.18","21.15","1.80","2.50","2.75","1.32","Hurdle"
"29/07/2016","16:30","Courtlands Prince","Bangor-On-Dee","2","10/11","0.90","2.06","1.12","-45.63","1000.00","48443.69","0.00","2.25","2.38","2.20","1.21","Hurdle"
"31/07/2016","13:50","Milrow","Market Rasen","6","8/11","0.73","1.80","1.37","-23.89","1000.00","55455.56","0.50","1.91","1.80","1.80","1.07","Hurdle"
"31/07/2016","16:35","Luccombe Down","Market Rasen","1","6/4","1.50","2.54","1.01","-60.24","2.78","9.45","0.00","2.50","2.50","2.50","1.30","Hurdle"
"10/08/2016","14:10","Excellent Team","Newton Abbot","2","9/4","2.25","3.57","1.60","-55.18","1000.00","27911.20","1.00","3.50","3.50","3.75","1.32","Hurdle"
"10/08/2016","16:10","Instant Karma","Newton Abbot","1","15/8","1.88","3.76","1.01","-73.14","8.80","134.04","0.00","3.00","2.88","3.00","1.88","Hurdle"
"11/08/2016","19:20","Victor Leudorum","Stratford","1","4/1","4.00","6.06","1.01","-83.33","11.50","89.77","4.00","5.50","6.00","6.00","2.00","Hurdle"
"13/08/2016","17:40","Brigadoon","Market Rasen","4","5/2","2.50","3.90","3.25","-16.67","1000.00","25541.03","0.00","4.00","5.00","5.50","1.69","Hurdle"
"14/08/2016","15:30","Young Dillon","Southwell","3","7/4","1.75","2.89","2.80","-3.11","310.00","10626.64","0.00","3.25","3.00","2.63","1.78","Hurdle"
"14/08/2016","16:05","French Seventyfive","Southwell","3","7/1","7.00","8.34","3.40","-59.23","1000.00","11890.41","0.00","7.50","7.50","6.50","2.58","Hurdle"
"18/08/2016","14:20","Bagad Bihoue","Stratford","1","2/7","0.28","1.34","1.01","-24.63","1.37","2.24","0.00","1.57","1.44","1.44","1.07","Hurdle"
"18/08/2016","17:00","Red Orator","Fontwell","1","6/4","1.50","2.74","1.01","-63.14","4.30","56.93","14.00","3.00","2.75","2.75","1.36","Hurdle"
"19/08/2016","14:10","Three Colours Red","Bangor-On-Dee","2","Evens","1.00","2.12","1.39","-34.43","1000.00","47069.81","5.50","3.00","3.25","3.25","1.34","Hurdle"
"19/08/2016","16:30","Move To The Groove","Bangor-On-Dee","1","15/8","1.88","3.25","1.01","-68.92","6.00","84.62","0.00","3.50","3.75","3.50","1.16","Hurdle"
"20/08/2016","16:55","Bleu Et Noir","Newton Abbot","1","4/9","0.44","1.55","1.01","-34.84","1.96","26.45","11.00","1.80","1.73","1.61","1.19","Hurdle"
"20/08/2016","17:15","Mountainside","Perth","1","9/2","4.50","6.63","1.01","-84.77","11.00","65.91","8.80","6.50","5.50","5.50","2.32","Hurdle"
"23/08/2016","15:15","Gran Maestro","Southwell","2","Evens","1.00","2.20","1.99","-9.55","1000.00","45354.55","0.00","2.10","1.91","1.91","1.24","Hurdle"
"24/08/2016","18:20","Rossetti","Stratford","1","7/2","3.50","4.70","1.01","-78.51","9.80","108.51","0.00","3.50","4.33","5.00","2.21","Hurdle"
"25/08/2016","16:20","Fair To Middling","Fontwell","4","9/4","2.25","3.70","2.86","-22.70","1000.00","26927.03","2.25","3.75","3.50","3.25","1.68","Hurdle"
"25/08/2016","17:25","Deserter","Fontwell","1","11/10","1.10","2.15","1.01","-53.02","6.00","179.07","8.00","3.75","2.75","2.38","1.43","Hurdle"
"25/08/2016","17:30","Tajseer","Sedgefield","2","7/4","1.75","2.85","1.72","-39.65","1000.00","34987.72","14.50","3.25","2.88","3.00","1.47","Hurdle"
"27/08/2016","14:15","Hassle","Cartmel","1","8/11","0.73","1.72","1.01","-41.28","2.88","67.44","0.20","2.10","1.83","1.83","1.23","Hurdle"
"29/08/2016","14:20","John Monash","Cartmel","1","9/4","2.25","3.31","1.01","-69.49","6.00","81.27","0.00","2.63","2.50","2.63","1.41","Hurdle"
"29/08/2016","14:55","Hygrove Percy","Cartmel","1","13/8","1.63","2.73","1.01","-63.00","5.00","83.15","2.75","3.50","3.50","3.50","1.35","Hurdle"
"31/08/2016","14:50","Sandgate","Southwell","1","5/1","5.00","6.98","1.01","-85.53","8.80","26.07","5.75","4.50","4.00","4.50","2.56","Hurdle"
